"chr","pos","AF","Effect","Putative_impact","Gene_name","Gene_ID","Feature type"
"chr1",150823,0.724,"intergenic_region","MODIFIER","ENSCHAG00000000007-cdc42ep1b","ENSCHAG00000000007-ENSCHAG00000000008",""
"chr1",150860,0.058,"downstream_gene_variant","MODIFIER","ENSCHAG00000000007","ENSCHAG00000000007","protein_coding"
"chr1",150860,0.058,"downstream_gene_variant","MODIFIER","cdc42ep1b","ENSCHAG00000000008","protein_coding"
"chr1",150860,0.058,"intergenic_region","MODIFIER","ENSCHAG00000000007-cdc42ep1b","ENSCHAG00000000007-ENSCHAG00000000008",""
"chr1",150863,0.194,"downstream_gene_variant","MODIFIER","ENSCHAG00000000007","ENSCHAG00000000007","protein_coding"
"chr1",150863,0.194,"downstream_gene_variant","MODIFIER","cdc42ep1b","ENSCHAG00000000008","protein_coding"
"chr1",150863,0.194,"intergenic_region","MODIFIER","ENSCHAG00000000007-cdc42ep1b","ENSCHAG00000000007-ENSCHAG00000000008",""
"chr1",150888,0.114,"downstream_gene_variant","MODIFIER","ENSCHAG00000000007","ENSCHAG00000000007","protein_coding"
"chr1",150888,0.114,"downstream_gene_variant","MODIFIER","cdc42ep1b","ENSCHAG00000000008","protein_coding"
"chr1",150888,0.114,"intergenic_region","MODIFIER","ENSCHAG00000000007-cdc42ep1b","ENSCHAG00000000007-ENSCHAG00000000008",""
"chr1",151045,0.057,"downstream_gene_variant","MODIFIER","ENSCHAG00000000007","ENSCHAG00000000007","protein_coding"
"chr1",151045,0.057,"downstream_gene_variant","MODIFIER","cdc42ep1b","ENSCHAG00000000008","protein_coding"
"chr1",151045,0.057,"intergenic_region","MODIFIER","ENSCHAG00000000007-cdc42ep1b","ENSCHAG00000000007-ENSCHAG00000000008",""
"chr1",151235,0.066,"downstream_gene_variant","MODIFIER","ENSCHAG00000000007","ENSCHAG00000000007","protein_coding"
"chr1",151235,0.066,"downstream_gene_variant","MODIFIER","cdc42ep1b","ENSCHAG00000000008","protein_coding"
"chr1",151235,0.066,"intergenic_region","MODIFIER","ENSCHAG00000000007-cdc42ep1b","ENSCHAG00000000007-ENSCHAG00000000008",""
"chr1",151670,0.239,"downstream_gene_variant","MODIFIER","ENSCHAG00000000007","ENSCHAG00000000007","protein_coding"
"chr1",151670,0.239,"downstream_gene_variant","MODIFIER","cdc42ep1b","ENSCHAG00000000008","protein_coding"
"chr1",151670,0.239,"intergenic_region","MODIFIER","ENSCHAG00000000007-cdc42ep1b","ENSCHAG00000000007-ENSCHAG00000000008",""
"chr1",151677,0.145,"downstream_gene_variant","MODIFIER","ENSCHAG00000000007","ENSCHAG00000000007","protein_coding"
"chr1",151677,0.145,"downstream_gene_variant","MODIFIER","cdc42ep1b","ENSCHAG00000000008","protein_coding"
"chr1",151677,0.145,"intergenic_region","MODIFIER","ENSCHAG00000000007-cdc42ep1b","ENSCHAG00000000007-ENSCHAG00000000008",""
"chr1",151733,0.064,"downstream_gene_variant","MODIFIER","ENSCHAG00000000007","ENSCHAG00000000007","protein_coding"
"chr1",151733,0.064,"downstream_gene_variant","MODIFIER","cdc42ep1b","ENSCHAG00000000008","protein_coding"
"chr1",151733,0.064,"intergenic_region","MODIFIER","ENSCHAG00000000007-cdc42ep1b","ENSCHAG00000000007-ENSCHAG00000000008",""
"chr1",151747,0.079,"downstream_gene_variant","MODIFIER","ENSCHAG00000000007","ENSCHAG00000000007","protein_coding"
"chr1",151747,0.079,"downstream_gene_variant","MODIFIER","cdc42ep1b","ENSCHAG00000000008","protein_coding"
"chr1",151747,0.079,"intergenic_region","MODIFIER","ENSCHAG00000000007-cdc42ep1b","ENSCHAG00000000007-ENSCHAG00000000008",""
"chr1",151752,0.199,"downstream_gene_variant","MODIFIER","ENSCHAG00000000007","ENSCHAG00000000007","protein_coding"
"chr1",151752,0.199,"downstream_gene_variant","MODIFIER","cdc42ep1b","ENSCHAG00000000008","protein_coding"
"chr1",151752,0.199,"intergenic_region","MODIFIER","ENSCHAG00000000007-cdc42ep1b","ENSCHAG00000000007-ENSCHAG00000000008",""
"chr1",152000,0.117,"3_prime_UTR_variant","MODIFIER","cdc42ep1b","ENSCHAG00000000008","protein_coding"
"chr1",152000,0.117,"downstream_gene_variant","MODIFIER","ENSCHAG00000000007","ENSCHAG00000000007","protein_coding"
"chr1",152016,0.125,"3_prime_UTR_variant","MODIFIER","cdc42ep1b","ENSCHAG00000000008","protein_coding"
"chr1",152016,0.125,"downstream_gene_variant","MODIFIER","ENSCHAG00000000007","ENSCHAG00000000007","protein_coding"
"chr1",152032,0.186,"3_prime_UTR_variant","MODIFIER","cdc42ep1b","ENSCHAG00000000008","protein_coding"
"chr1",152032,0.186,"downstream_gene_variant","MODIFIER","ENSCHAG00000000007","ENSCHAG00000000007","protein_coding"
"chr1",152039,0.053,"3_prime_UTR_variant","MODIFIER","cdc42ep1b","ENSCHAG00000000008","protein_coding"
"chr1",152039,0.053,"downstream_gene_variant","MODIFIER","ENSCHAG00000000007","ENSCHAG00000000007","protein_coding"
"chr1",152709,0.066,"synonymous_variant","LOW","cdc42ep1b","ENSCHAG00000000008","protein_coding"
"chr1",152709,0.066,"downstream_gene_variant","MODIFIER","ENSCHAG00000000007","ENSCHAG00000000007","protein_coding"
"chr1",152748,0.076,"missense_variant","MODERATE","cdc42ep1b","ENSCHAG00000000008","protein_coding"
"chr1",152748,0.076,"downstream_gene_variant","MODIFIER","ENSCHAG00000000007","ENSCHAG00000000007","protein_coding"
"chr1",152773,0.126,"synonymous_variant","LOW","cdc42ep1b","ENSCHAG00000000008","protein_coding"
"chr1",152773,0.126,"downstream_gene_variant","MODIFIER","ENSCHAG00000000007","ENSCHAG00000000007","protein_coding"
"chr1",152824,0.054,"downstream_gene_variant","MODIFIER","ENSCHAG00000000007","ENSCHAG00000000007","protein_coding"
"chr1",152824,0.054,"intron_variant","MODIFIER","cdc42ep1b","ENSCHAG00000000008","protein_coding"
"chr1",152859,0.051,"downstream_gene_variant","MODIFIER","ENSCHAG00000000007","ENSCHAG00000000007","protein_coding"
"chr1",152859,0.051,"intron_variant","MODIFIER","cdc42ep1b","ENSCHAG00000000008","protein_coding"
"chr1",152931,0.14,"downstream_gene_variant","MODIFIER","ENSCHAG00000000007","ENSCHAG00000000007","protein_coding"
"chr1",152931,0.14,"intron_variant","MODIFIER","cdc42ep1b","ENSCHAG00000000008","protein_coding"
"chr1",152945,0.065,"downstream_gene_variant","MODIFIER","ENSCHAG00000000007","ENSCHAG00000000007","protein_coding"
"chr1",152945,0.065,"intron_variant","MODIFIER","cdc42ep1b","ENSCHAG00000000008","protein_coding"
"chr1",152953,0.082,"downstream_gene_variant","MODIFIER","ENSCHAG00000000007","ENSCHAG00000000007","protein_coding"
"chr1",152953,0.082,"intron_variant","MODIFIER","cdc42ep1b","ENSCHAG00000000008","protein_coding"
"chr1",153014,0.094,"downstream_gene_variant","MODIFIER","ENSCHAG00000000007","ENSCHAG00000000007","protein_coding"
"chr1",153014,0.094,"intron_variant","MODIFIER","cdc42ep1b","ENSCHAG00000000008","protein_coding"
"chr1",157085,0.056,"upstream_gene_variant","MODIFIER","cdc42ep1b","ENSCHAG00000000008","protein_coding"
"chr1",157085,0.056,"intergenic_region","MODIFIER","cdc42ep1b-ENSCHAG00000000009","ENSCHAG00000000008-ENSCHAG00000000009",""
"chr1",157245,0.08,"upstream_gene_variant","MODIFIER","cdc42ep1b","ENSCHAG00000000008","protein_coding"
"chr1",157245,0.08,"intergenic_region","MODIFIER","cdc42ep1b-ENSCHAG00000000009","ENSCHAG00000000008-ENSCHAG00000000009",""
"chr1",160802,0.155,"upstream_gene_variant","MODIFIER","cdc42ep1b","ENSCHAG00000000008","protein_coding"
"chr1",160802,0.155,"intergenic_region","MODIFIER","cdc42ep1b-ENSCHAG00000000009","ENSCHAG00000000008-ENSCHAG00000000009",""
"chr1",161887,0.059,"intergenic_region","MODIFIER","cdc42ep1b-ENSCHAG00000000009","ENSCHAG00000000008-ENSCHAG00000000009",""
"chr1",165481,0.194,"intergenic_region","MODIFIER","cdc42ep1b-ENSCHAG00000000009","ENSCHAG00000000008-ENSCHAG00000000009",""
"chr1",169847,0.143,"upstream_gene_variant","MODIFIER","ENSCHAG00000000009","ENSCHAG00000000009","protein_coding"
"chr1",169847,0.143,"intergenic_region","MODIFIER","cdc42ep1b-ENSCHAG00000000009","ENSCHAG00000000008-ENSCHAG00000000009",""
"chr1",175646,0.16,"intron_variant","MODIFIER","ENSCHAG00000000009","ENSCHAG00000000009","protein_coding"
"chr1",175833,0.071,"intron_variant","MODIFIER","ENSCHAG00000000009","ENSCHAG00000000009","protein_coding"
"chr1",175872,0.189,"intron_variant","MODIFIER","ENSCHAG00000000009","ENSCHAG00000000009","protein_coding"
"chr1",178489,0.1,"intron_variant","MODIFIER","ENSCHAG00000000009","ENSCHAG00000000009","protein_coding"
"chr1",178522,0.178,"intron_variant","MODIFIER","ENSCHAG00000000009","ENSCHAG00000000009","protein_coding"
"chr1",178538,0.102,"intron_variant","MODIFIER","ENSCHAG00000000009","ENSCHAG00000000009","protein_coding"
"chr1",178541,0.104,"intron_variant","MODIFIER","ENSCHAG00000000009","ENSCHAG00000000009","protein_coding"
"chr1",178637,0.062,"intron_variant","MODIFIER","ENSCHAG00000000009","ENSCHAG00000000009","protein_coding"
"chr1",178665,0.064,"intron_variant","MODIFIER","ENSCHAG00000000009","ENSCHAG00000000009","protein_coding"
"chr1",178846,0.099,"intron_variant","MODIFIER","ENSCHAG00000000009","ENSCHAG00000000009","protein_coding"
"chr1",178917,0.082,"intron_variant","MODIFIER","ENSCHAG00000000009","ENSCHAG00000000009","protein_coding"
"chr1",178918,0.082,"intron_variant","MODIFIER","ENSCHAG00000000009","ENSCHAG00000000009","protein_coding"
"chr1",179026,0.088,"intron_variant","MODIFIER","ENSCHAG00000000009","ENSCHAG00000000009","protein_coding"
"chr1",183408,0.052,"intron_variant","MODIFIER","ENSCHAG00000000009","ENSCHAG00000000009","protein_coding"
"chr1",183996,0.156,"splice_region_variant&intron_variant","LOW","ENSCHAG00000000009","ENSCHAG00000000009","protein_coding"
"chr1",185836,0.555,"upstream_gene_variant","MODIFIER","si:dkey-217f16.6","ENSCHAG00000000010","protein_coding"
"chr1",185836,0.555,"intron_variant","MODIFIER","ENSCHAG00000000009","ENSCHAG00000000009","protein_coding"
"chr1",186441,0.29,"upstream_gene_variant","MODIFIER","si:dkey-217f16.6","ENSCHAG00000000010","protein_coding"
"chr1",186441,0.29,"intron_variant","MODIFIER","ENSCHAG00000000009","ENSCHAG00000000009","protein_coding"
"chr1",187592,0.199,"missense_variant","MODERATE","ENSCHAG00000000009","ENSCHAG00000000009","protein_coding"
"chr1",187592,0.199,"upstream_gene_variant","MODIFIER","si:dkey-217f16.6","ENSCHAG00000000010","protein_coding"
"chr1",188297,0.071,"upstream_gene_variant","MODIFIER","si:dkey-217f16.6","ENSCHAG00000000010","protein_coding"
"chr1",188297,0.071,"intron_variant","MODIFIER","ENSCHAG00000000009","ENSCHAG00000000009","protein_coding"
"chr1",188311,0.071,"upstream_gene_variant","MODIFIER","si:dkey-217f16.6","ENSCHAG00000000010","protein_coding"
"chr1",188311,0.071,"intron_variant","MODIFIER","ENSCHAG00000000009","ENSCHAG00000000009","protein_coding"
"chr1",188370,0.248,"upstream_gene_variant","MODIFIER","si:dkey-217f16.6","ENSCHAG00000000010","protein_coding"
"chr1",188370,0.248,"intron_variant","MODIFIER","ENSCHAG00000000009","ENSCHAG00000000009","protein_coding"
"chr1",189737,0.208,"3_prime_UTR_variant","MODIFIER","ENSCHAG00000000009","ENSCHAG00000000009","protein_coding"
"chr1",189737,0.208,"upstream_gene_variant","MODIFIER","si:dkey-217f16.6","ENSCHAG00000000010","protein_coding"
"chr1",190764,0.069,"upstream_gene_variant","MODIFIER","si:dkey-217f16.6","ENSCHAG00000000010","protein_coding"
"chr1",190764,0.069,"downstream_gene_variant","MODIFIER","ENSCHAG00000000009","ENSCHAG00000000009","protein_coding"
"chr1",190764,0.069,"intergenic_region","MODIFIER","ENSCHAG00000000009-si:dkey-217f16.6","ENSCHAG00000000009-ENSCHAG00000000010",""
"chr1",197573,0.248,"intron_variant","MODIFIER","si:dkey-217f16.6","ENSCHAG00000000010","protein_coding"
"chr1",198197,0.095,"intron_variant","MODIFIER","si:dkey-217f16.6","ENSCHAG00000000010","protein_coding"
"chr1",16705499,0.097,"intergenic_region","MODIFIER","ENSCHAG00000003591-ENSCHAG00000003631","ENSCHAG00000003591-ENSCHAG00000003631",""
"chr1",16705544,0.07,"intergenic_region","MODIFIER","ENSCHAG00000003591-ENSCHAG00000003631","ENSCHAG00000003591-ENSCHAG00000003631",""
"chr1",16705594,0.056,"intergenic_region","MODIFIER","ENSCHAG00000003591-ENSCHAG00000003631","ENSCHAG00000003591-ENSCHAG00000003631",""
"chr1",16722631,0.053,"intergenic_region","MODIFIER","ENSCHAG00000003591-ENSCHAG00000003631","ENSCHAG00000003591-ENSCHAG00000003631",""
"chr1",16734254,0.246,"intergenic_region","MODIFIER","ENSCHAG00000003591-ENSCHAG00000003631","ENSCHAG00000003591-ENSCHAG00000003631",""
"chr1",16734301,0.341,"intergenic_region","MODIFIER","ENSCHAG00000003591-ENSCHAG00000003631","ENSCHAG00000003591-ENSCHAG00000003631",""
"chr1",16734307,0.345,"intergenic_region","MODIFIER","ENSCHAG00000003591-ENSCHAG00000003631","ENSCHAG00000003591-ENSCHAG00000003631",""
"chr1",16766754,0.166,"intergenic_region","MODIFIER","ENSCHAG00000003591-ENSCHAG00000003631","ENSCHAG00000003591-ENSCHAG00000003631",""
"chr1",16799317,0.376,"intergenic_region","MODIFIER","ENSCHAG00000003591-ENSCHAG00000003631","ENSCHAG00000003591-ENSCHAG00000003631",""
"chr1",16800223,0.072,"intergenic_region","MODIFIER","ENSCHAG00000003591-ENSCHAG00000003631","ENSCHAG00000003591-ENSCHAG00000003631",""
"chr1",16807123,0.091,"intergenic_region","MODIFIER","ENSCHAG00000003591-ENSCHAG00000003631","ENSCHAG00000003591-ENSCHAG00000003631",""
"chr1",16819125,0.064,"intergenic_region","MODIFIER","ENSCHAG00000003591-ENSCHAG00000003631","ENSCHAG00000003591-ENSCHAG00000003631",""
"chr1",16826730,0.091,"intergenic_region","MODIFIER","ENSCHAG00000003591-ENSCHAG00000003631","ENSCHAG00000003591-ENSCHAG00000003631",""
"chr1",16835824,0.156,"intergenic_region","MODIFIER","ENSCHAG00000003591-ENSCHAG00000003631","ENSCHAG00000003591-ENSCHAG00000003631",""
"chr1",16835832,0.138,"intergenic_region","MODIFIER","ENSCHAG00000003591-ENSCHAG00000003631","ENSCHAG00000003591-ENSCHAG00000003631",""
"chr1",16851545,0.068,"upstream_gene_variant","MODIFIER","ENSCHAG00000003631","ENSCHAG00000003631","pseudogene"
"chr1",16851545,0.068,"intergenic_region","MODIFIER","ENSCHAG00000003591-ENSCHAG00000003631","ENSCHAG00000003591-ENSCHAG00000003631",""
"chr1",16874813,0.075,"intergenic_region","MODIFIER","ENSCHAG00000003631-sox9a","ENSCHAG00000003631-ENSCHAG00000003639",""
