"chr","pos","AF","Effect","Putative_impact","Gene_name","Gene_ID","Feature type"
"chr1",6445053,0.078,"intergenic_region","MODIFIER","rbfox1-TMEM114","ENSCHAG00000021323-ENSCHAG00000021625",""
"chr1",6445505,0.06,"intergenic_region","MODIFIER","rbfox1-TMEM114","ENSCHAG00000021323-ENSCHAG00000021625",""
"chr1",6449137,0.063,"intergenic_region","MODIFIER","rbfox1-TMEM114","ENSCHAG00000021323-ENSCHAG00000021625",""
"chr1",6450974,0.058,"downstream_gene_variant","MODIFIER","TMEM114","ENSCHAG00000021625","protein_coding"
"chr1",6450974,0.058,"intergenic_region","MODIFIER","rbfox1-TMEM114","ENSCHAG00000021323-ENSCHAG00000021625",""
"chr1",6451096,0.088,"downstream_gene_variant","MODIFIER","TMEM114","ENSCHAG00000021625","protein_coding"
"chr1",6451096,0.088,"intergenic_region","MODIFIER","rbfox1-TMEM114","ENSCHAG00000021323-ENSCHAG00000021625",""
"chr1",6452892,0.066,"downstream_gene_variant","MODIFIER","TMEM114","ENSCHAG00000021625","protein_coding"
"chr1",6452892,0.066,"intergenic_region","MODIFIER","rbfox1-TMEM114","ENSCHAG00000021323-ENSCHAG00000021625",""
"chr1",6453550,0.054,"downstream_gene_variant","MODIFIER","TMEM114","ENSCHAG00000021625","protein_coding"
"chr1",6453550,0.054,"intergenic_region","MODIFIER","rbfox1-TMEM114","ENSCHAG00000021323-ENSCHAG00000021625",""
"chr1",6454058,0.095,"downstream_gene_variant","MODIFIER","TMEM114","ENSCHAG00000021625","protein_coding"
"chr1",6454058,0.095,"intergenic_region","MODIFIER","rbfox1-TMEM114","ENSCHAG00000021323-ENSCHAG00000021625",""
"chr1",6454072,0.218,"downstream_gene_variant","MODIFIER","TMEM114","ENSCHAG00000021625","protein_coding"
"chr1",6454072,0.218,"intergenic_region","MODIFIER","rbfox1-TMEM114","ENSCHAG00000021323-ENSCHAG00000021625",""
"chr1",6455271,0.06,"downstream_gene_variant","MODIFIER","TMEM114","ENSCHAG00000021625","protein_coding"
"chr1",6455271,0.06,"intergenic_region","MODIFIER","rbfox1-TMEM114","ENSCHAG00000021323-ENSCHAG00000021625",""
"chr1",6455937,0.09,"downstream_gene_variant","MODIFIER","TMEM114","ENSCHAG00000021625","protein_coding"
"chr1",6455937,0.09,"intergenic_region","MODIFIER","rbfox1-TMEM114","ENSCHAG00000021323-ENSCHAG00000021625",""
"chr1",6458148,0.075,"intron_variant","MODIFIER","TMEM114","ENSCHAG00000021625","protein_coding"
"chr1",6463186,0.074,"intron_variant","MODIFIER","TMEM114","ENSCHAG00000021625","protein_coding"
"chr1",6463202,0.065,"intron_variant","MODIFIER","TMEM114","ENSCHAG00000021625","protein_coding"
"chr1",6463209,0.065,"intron_variant","MODIFIER","TMEM114","ENSCHAG00000021625","protein_coding"
"chr1",6463231,0.056,"intron_variant","MODIFIER","TMEM114","ENSCHAG00000021625","protein_coding"
"chr1",6464154,0.288,"intron_variant","MODIFIER","TMEM114","ENSCHAG00000021625","protein_coding"
"chr1",6464582,0.067,"intron_variant","MODIFIER","TMEM114","ENSCHAG00000021625","protein_coding"
"chr1",6464735,0.243,"intron_variant","MODIFIER","TMEM114","ENSCHAG00000021625","protein_coding"
"chr1",6468743,0.068,"intron_variant","MODIFIER","TMEM114","ENSCHAG00000021625","protein_coding"
"chr1",6484092,0.258,"intron_variant","MODIFIER","mettl22","ENSCHAG00000021642","protein_coding"
"chr1",6484560,0.069,"intron_variant","MODIFIER","mettl22","ENSCHAG00000021642","protein_coding"
"chr1",6484614,0.065,"intron_variant","MODIFIER","mettl22","ENSCHAG00000021642","protein_coding"
"chr1",6484670,0.082,"intron_variant","MODIFIER","mettl22","ENSCHAG00000021642","protein_coding"
"chr1",6485355,0.053,"intron_variant","MODIFIER","mettl22","ENSCHAG00000021642","protein_coding"
"chr1",6485546,0.077,"intron_variant","MODIFIER","mettl22","ENSCHAG00000021642","protein_coding"
"chr1",6490587,0.134,"intron_variant","MODIFIER","mettl22","ENSCHAG00000021642","protein_coding"
"chr1",6495594,0.29,"upstream_gene_variant","MODIFIER","abat","ENSCHAG00000021673","protein_coding"
"chr1",6495594,0.29,"intron_variant","MODIFIER","mettl22","ENSCHAG00000021642","protein_coding"
"chr1",6499645,0.052,"downstream_gene_variant","MODIFIER","mettl22","ENSCHAG00000021642","protein_coding"
"chr1",6499645,0.052,"intron_variant","MODIFIER","abat","ENSCHAG00000021673","protein_coding"
"chr1",24400671,0.222,"upstream_gene_variant","MODIFIER","ENSCHAG00000011753","ENSCHAG00000011753","protein_coding"
"chr1",24400671,0.222,"intergenic_region","MODIFIER","ENSCHAG00000011747-ENSCHAG00000011753","ENSCHAG00000011747-ENSCHAG00000011753",""
"chr1",24401675,0.176,"upstream_gene_variant","MODIFIER","ENSCHAG00000011753","ENSCHAG00000011753","protein_coding"
"chr1",24401675,0.176,"intergenic_region","MODIFIER","ENSCHAG00000011747-ENSCHAG00000011753","ENSCHAG00000011747-ENSCHAG00000011753",""
"chr1",24426223,0.108,"upstream_gene_variant","MODIFIER","si:ch211-106h11.3","ENSCHAG00000011909","protein_coding"
"chr1",24426223,0.108,"upstream_gene_variant","MODIFIER","txn2","ENSCHAG00000011915","protein_coding"
"chr1",24426223,0.108,"downstream_gene_variant","MODIFIER","ENSCHAG00000011914","ENSCHAG00000011914","pseudogene"
"chr1",24426223,0.108,"intergenic_region","MODIFIER","si:ch211-106h11.3-ENSCHAG00000011914","ENSCHAG00000011909-ENSCHAG00000011914",""
"chr1",24432316,0.054,"3_prime_UTR_variant","MODIFIER","txn2","ENSCHAG00000011915","protein_coding"
"chr1",24432316,0.054,"upstream_gene_variant","MODIFIER","ENSCHAG00000011914","ENSCHAG00000011914","pseudogene"
"chr1",24432316,0.054,"upstream_gene_variant","MODIFIER","myh9b","ENSCHAG00000012446","protein_coding"
"chr1",24432520,0.182,"3_prime_UTR_variant","MODIFIER","txn2","ENSCHAG00000011915","protein_coding"
"chr1",24432520,0.182,"upstream_gene_variant","MODIFIER","ENSCHAG00000011914","ENSCHAG00000011914","pseudogene"
"chr1",24432520,0.182,"upstream_gene_variant","MODIFIER","myh9b","ENSCHAG00000012446","protein_coding"
"chr1",24432732,0.056,"3_prime_UTR_variant","MODIFIER","txn2","ENSCHAG00000011915","protein_coding"
"chr1",24432732,0.056,"upstream_gene_variant","MODIFIER","ENSCHAG00000011914","ENSCHAG00000011914","pseudogene"
"chr1",24432732,0.056,"upstream_gene_variant","MODIFIER","myh9b","ENSCHAG00000012446","protein_coding"
"chr1",24435421,0.088,"upstream_gene_variant","MODIFIER","myh9b","ENSCHAG00000012446","protein_coding"
"chr1",24435421,0.088,"downstream_gene_variant","MODIFIER","txn2","ENSCHAG00000011915","protein_coding"
"chr1",24435421,0.088,"intergenic_region","MODIFIER","txn2-myh9b","ENSCHAG00000011915-ENSCHAG00000012446",""
"chr1",24435604,0.073,"upstream_gene_variant","MODIFIER","myh9b","ENSCHAG00000012446","protein_coding"
"chr1",24435604,0.073,"downstream_gene_variant","MODIFIER","txn2","ENSCHAG00000011915","protein_coding"
"chr1",24435604,0.073,"intergenic_region","MODIFIER","txn2-myh9b","ENSCHAG00000011915-ENSCHAG00000012446",""
"chr1",24439804,0.123,"intron_variant","MODIFIER","myh9b","ENSCHAG00000012446","protein_coding"
"chr1",24468500,0.142,"upstream_gene_variant","MODIFIER","ENSCHAG00000026394","ENSCHAG00000026394","pseudogene"
"chr1",24468500,0.142,"intron_variant","MODIFIER","myh9b","ENSCHAG00000012446","protein_coding"
"chr1",24471762,0.064,"upstream_gene_variant","MODIFIER","ENSCHAG00000026394","ENSCHAG00000026394","pseudogene"
"chr1",24471762,0.064,"upstream_gene_variant","MODIFIER","slc25a38a","ENSCHAG00000026397","protein_coding"
"chr1",24471762,0.064,"downstream_gene_variant","MODIFIER","myh9b","ENSCHAG00000012446","protein_coding"
"chr1",24471762,0.064,"intergenic_region","MODIFIER","myh9b-ENSCHAG00000026394","ENSCHAG00000012446-ENSCHAG00000026394",""
"chr1",24472536,0.126,"upstream_gene_variant","MODIFIER","slc25a38a","ENSCHAG00000026397","protein_coding"
"chr1",24472536,0.126,"downstream_gene_variant","MODIFIER","myh9b","ENSCHAG00000012446","protein_coding"
"chr1",24472536,0.126,"non_coding_transcript_exon_variant","MODIFIER","ENSCHAG00000026394","ENSCHAG00000026394","pseudogene"
"chr1",24475784,0.067,"downstream_gene_variant","MODIFIER","myh9b","ENSCHAG00000012446","protein_coding"
"chr1",24475784,0.067,"downstream_gene_variant","MODIFIER","ENSCHAG00000026394","ENSCHAG00000026394","pseudogene"
"chr1",24475784,0.067,"intron_variant","MODIFIER","slc25a38a","ENSCHAG00000026397","protein_coding"
"chr1",24481553,0.151,"downstream_gene_variant","MODIFIER","slc25a38a","ENSCHAG00000026397","protein_coding"
"chr1",24481553,0.151,"intron_variant","MODIFIER","ENSCHAG00000026403","ENSCHAG00000026403","pseudogene"
"chr1",24489513,0.075,"intergenic_region","MODIFIER","ENSCHAG00000026403-junbb","ENSCHAG00000026403-ENSCHAG00000026405",""
"chr1",24492280,0.136,"upstream_gene_variant","MODIFIER","junbb","ENSCHAG00000026405","protein_coding"
"chr1",24492280,0.136,"intergenic_region","MODIFIER","ENSCHAG00000026403-junbb","ENSCHAG00000026403-ENSCHAG00000026405",""
"chr1",24492782,0.11,"upstream_gene_variant","MODIFIER","junbb","ENSCHAG00000026405","protein_coding"
"chr1",24492782,0.11,"intergenic_region","MODIFIER","ENSCHAG00000026403-junbb","ENSCHAG00000026403-ENSCHAG00000026405",""
"chr1",24496416,0.065,"downstream_gene_variant","MODIFIER","junbb","ENSCHAG00000026405","protein_coding"
"chr1",24496416,0.065,"intergenic_region","MODIFIER","junbb-zgc:109949","ENSCHAG00000026405-ENSCHAG00000026408",""
"chr1",24497012,0.068,"downstream_gene_variant","MODIFIER","junbb","ENSCHAG00000026405","protein_coding"
"chr1",24497012,0.068,"intergenic_region","MODIFIER","junbb-zgc:109949","ENSCHAG00000026405-ENSCHAG00000026408",""
"chr1",24498443,0.112,"downstream_gene_variant","MODIFIER","junbb","ENSCHAG00000026405","protein_coding"
"chr1",24498443,0.112,"intergenic_region","MODIFIER","junbb-zgc:109949","ENSCHAG00000026405-ENSCHAG00000026408",""
"chr1",24506919,0.127,"downstream_gene_variant","MODIFIER","zgc:109949","ENSCHAG00000026408","protein_coding"
"chr1",24506919,0.127,"intergenic_region","MODIFIER","junbb-zgc:109949","ENSCHAG00000026405-ENSCHAG00000026408",""
"chr1",24508844,0.128,"intron_variant","MODIFIER","zgc:109949","ENSCHAG00000026408","protein_coding"
"chr1",24515804,0.178,"intron_variant","MODIFIER","zgc:109949","ENSCHAG00000026408","protein_coding"
"chr1",24521864,0.137,"upstream_gene_variant","MODIFIER","zgc:109949","ENSCHAG00000026408","protein_coding"
"chr1",24521864,0.137,"intergenic_region","MODIFIER","zgc:109949-mast1b","ENSCHAG00000026408-ENSCHAG00000026419",""
"chr1",24537051,0.056,"intergenic_region","MODIFIER","zgc:109949-mast1b","ENSCHAG00000026408-ENSCHAG00000026419",""
"chr1",24545013,0.053,"upstream_gene_variant","MODIFIER","mast1b","ENSCHAG00000026419","protein_coding"
"chr1",24545013,0.053,"intergenic_region","MODIFIER","zgc:109949-mast1b","ENSCHAG00000026408-ENSCHAG00000026419",""
"chr1",24572921,0.111,"downstream_gene_variant","MODIFIER","ENSCHAG00000026459","ENSCHAG00000026459","protein_coding"
"chr1",24572921,0.111,"intron_variant","MODIFIER","atg4db","ENSCHAG00000026457","protein_coding"
"chr1",24581218,0.079,"upstream_gene_variant","MODIFIER","ENSCHAG00000026459","ENSCHAG00000026459","protein_coding"
"chr1",24581218,0.079,"upstream_gene_variant","MODIFIER","smarca4a","ENSCHAG00000026467","protein_coding"
"chr1",24581218,0.079,"intergenic_region","MODIFIER","ENSCHAG00000026459-smarca4a","ENSCHAG00000026459-ENSCHAG00000026467",""
"chr1",24581219,0.079,"upstream_gene_variant","MODIFIER","ENSCHAG00000026459","ENSCHAG00000026459","protein_coding"
"chr1",24581219,0.079,"upstream_gene_variant","MODIFIER","smarca4a","ENSCHAG00000026467","protein_coding"
"chr1",24581219,0.079,"intergenic_region","MODIFIER","ENSCHAG00000026459-smarca4a","ENSCHAG00000026459-ENSCHAG00000026467",""
"chr1",24581251,0.062,"upstream_gene_variant","MODIFIER","ENSCHAG00000026459","ENSCHAG00000026459","protein_coding"
"chr1",24581251,0.062,"upstream_gene_variant","MODIFIER","smarca4a","ENSCHAG00000026467","protein_coding"
"chr1",24581251,0.062,"intergenic_region","MODIFIER","ENSCHAG00000026459-smarca4a","ENSCHAG00000026459-ENSCHAG00000026467",""
"chr1",24591601,0.064,"intron_variant","MODIFIER","smarca4a","ENSCHAG00000026467","protein_coding"
"chr1",24591810,0.072,"synonymous_variant","LOW","smarca4a","ENSCHAG00000026467","protein_coding"
"chr1",24601151,0.06,"upstream_gene_variant","MODIFIER","ldlra","ENSCHAG00000026568","protein_coding"
"chr1",24601151,0.06,"downstream_gene_variant","MODIFIER","smarca4a","ENSCHAG00000026467","protein_coding"
"chr1",24601151,0.06,"intergenic_region","MODIFIER","smarca4a-ldlra","ENSCHAG00000026467-ENSCHAG00000026568",""
"chr1",24605914,0.075,"upstream_gene_variant","MODIFIER","ldlra","ENSCHAG00000026568","protein_coding"
"chr1",24606849,0.114,"5_prime_UTR_variant","MODIFIER","ldlra","ENSCHAG00000026568","protein_coding"
"chr1",24612480,0.114,"synonymous_variant","LOW","ldlra","ENSCHAG00000026568","protein_coding"
"chr1",24613249,0.126,"synonymous_variant","LOW","ldlra","ENSCHAG00000026568","protein_coding"
"chr1",24617180,0.056,"downstream_gene_variant","MODIFIER","ldlra","ENSCHAG00000026568","protein_coding"
"chr1",24617180,0.056,"intergenic_region","MODIFIER","ldlra-kri1","ENSCHAG00000026568-ENSCHAG00000026668",""
"chr1",24629017,0.073,"upstream_gene_variant","MODIFIER","ENSCHAG00000026672","ENSCHAG00000026672","snoRNA"
"chr1",24629017,0.073,"intron_variant","MODIFIER","kri1","ENSCHAG00000026668","protein_coding"
"chr1",24636705,0.081,"downstream_gene_variant","MODIFIER","kri1","ENSCHAG00000026668","protein_coding"
"chr1",24636705,0.081,"downstream_gene_variant","MODIFIER","ENSCHAG00000026672","ENSCHAG00000026672","snoRNA"
"chr1",24636705,0.081,"intron_variant","MODIFIER","MOSMO","ENSCHAG00000026674","protein_coding"
"chr1",24636800,0.11,"downstream_gene_variant","MODIFIER","kri1","ENSCHAG00000026668","protein_coding"
"chr1",24636800,0.11,"downstream_gene_variant","MODIFIER","ENSCHAG00000026672","ENSCHAG00000026672","snoRNA"
"chr1",24636800,0.11,"intron_variant","MODIFIER","MOSMO","ENSCHAG00000026674","protein_coding"
"chr1",24637148,0.19,"downstream_gene_variant","MODIFIER","kri1","ENSCHAG00000026668","protein_coding"
"chr1",24637148,0.19,"downstream_gene_variant","MODIFIER","ENSCHAG00000026672","ENSCHAG00000026672","snoRNA"
"chr1",24637148,0.19,"intron_variant","MODIFIER","MOSMO","ENSCHAG00000026674","protein_coding"
"chr1",24637701,0.424,"downstream_gene_variant","MODIFIER","kri1","ENSCHAG00000026668","protein_coding"
"chr1",24637701,0.424,"intron_variant","MODIFIER","MOSMO","ENSCHAG00000026674","protein_coding"
"chr1",24644742,0.079,"synonymous_variant","LOW","MOSMO","ENSCHAG00000026674","protein_coding"
"chr1",24651291,0.056,"upstream_gene_variant","MODIFIER","ENSCHAG00000026681","ENSCHAG00000026681","protein_coding"
"chr1",24651291,0.056,"downstream_gene_variant","MODIFIER","MOSMO","ENSCHAG00000026674","protein_coding"
"chr1",24651291,0.056,"intergenic_region","MODIFIER","MOSMO-ENSCHAG00000026681","ENSCHAG00000026674-ENSCHAG00000026681",""
"chr1",24655405,0.053,"intron_variant","MODIFIER","ENSCHAG00000026681","ENSCHAG00000026681","protein_coding"
"chr1",24655406,0.271,"intron_variant","MODIFIER","ENSCHAG00000026681","ENSCHAG00000026681","protein_coding"
"chr1",24658592,0.076,"upstream_gene_variant","MODIFIER","ENSCHAG00000026683","ENSCHAG00000026683","pseudogene"
"chr1",24658592,0.076,"intron_variant","MODIFIER","ENSCHAG00000026681","ENSCHAG00000026681","protein_coding"
"chr1",24659176,0.064,"upstream_gene_variant","MODIFIER","ENSCHAG00000026683","ENSCHAG00000026683","pseudogene"
"chr1",24659176,0.064,"intron_variant","MODIFIER","ENSCHAG00000026681","ENSCHAG00000026681","protein_coding"
"chr1",24660153,0.057,"upstream_gene_variant","MODIFIER","ENSCHAG00000026683","ENSCHAG00000026683","pseudogene"
"chr1",24660153,0.057,"intron_variant","MODIFIER","ENSCHAG00000026681","ENSCHAG00000026681","protein_coding"
"chr1",24665701,0.066,"upstream_gene_variant","MODIFIER","ENSCHAG00000026686","ENSCHAG00000026686","pseudogene"
"chr1",24665701,0.066,"downstream_gene_variant","MODIFIER","ENSCHAG00000026681","ENSCHAG00000026681","protein_coding"
"chr1",24665701,0.066,"downstream_gene_variant","MODIFIER","ENSCHAG00000026683","ENSCHAG00000026683","pseudogene"
"chr1",24665701,0.066,"intergenic_region","MODIFIER","ENSCHAG00000026683-ENSCHAG00000026686","ENSCHAG00000026683-ENSCHAG00000026686",""
"chr1",24668129,0.07,"upstream_gene_variant","MODIFIER","ENSCHAG00000026686","ENSCHAG00000026686","pseudogene"
"chr1",24668129,0.07,"upstream_gene_variant","MODIFIER","sdr42e2","ENSCHAG00000026689","protein_coding"
"chr1",24668129,0.07,"downstream_gene_variant","MODIFIER","ENSCHAG00000026683","ENSCHAG00000026683","pseudogene"
"chr1",24668129,0.07,"intergenic_region","MODIFIER","ENSCHAG00000026683-ENSCHAG00000026686","ENSCHAG00000026683-ENSCHAG00000026686",""
"chr1",24668368,0.095,"upstream_gene_variant","MODIFIER","ENSCHAG00000026686","ENSCHAG00000026686","pseudogene"
"chr1",24668368,0.095,"upstream_gene_variant","MODIFIER","sdr42e2","ENSCHAG00000026689","protein_coding"
"chr1",24668368,0.095,"downstream_gene_variant","MODIFIER","ENSCHAG00000026683","ENSCHAG00000026683","pseudogene"
"chr1",24668368,0.095,"intergenic_region","MODIFIER","ENSCHAG00000026683-ENSCHAG00000026686","ENSCHAG00000026683-ENSCHAG00000026686",""
"chr1",24669265,0.071,"upstream_gene_variant","MODIFIER","ENSCHAG00000026686","ENSCHAG00000026686","pseudogene"
"chr1",24669265,0.071,"upstream_gene_variant","MODIFIER","sdr42e2","ENSCHAG00000026689","protein_coding"
"chr1",24669265,0.071,"downstream_gene_variant","MODIFIER","ENSCHAG00000026683","ENSCHAG00000026683","pseudogene"
"chr1",24669265,0.071,"intergenic_region","MODIFIER","ENSCHAG00000026683-ENSCHAG00000026686","ENSCHAG00000026683-ENSCHAG00000026686",""
"chr1",24670720,0.061,"upstream_gene_variant","MODIFIER","sdr42e2","ENSCHAG00000026689","protein_coding"
"chr1",24670720,0.061,"downstream_gene_variant","MODIFIER","ENSCHAG00000026686","ENSCHAG00000026686","pseudogene"
"chr1",24670720,0.061,"intergenic_region","MODIFIER","ENSCHAG00000026686-sdr42e2","ENSCHAG00000026686-ENSCHAG00000026689",""
"chr1",24674429,0.082,"downstream_gene_variant","MODIFIER","ENSCHAG00000026686","ENSCHAG00000026686","pseudogene"
"chr1",24674429,0.082,"intron_variant","MODIFIER","sdr42e2","ENSCHAG00000026689","protein_coding"
"chr1",24675756,0.384,"intron_variant","MODIFIER","sdr42e2","ENSCHAG00000026689","protein_coding"
"chr1",24675815,0.114,"intron_variant","MODIFIER","sdr42e2","ENSCHAG00000026689","protein_coding"
"chr1",24677493,0.055,"intron_variant","MODIFIER","sdr42e2","ENSCHAG00000026689","protein_coding"
"chr1",24677682,0.372,"intron_variant","MODIFIER","sdr42e2","ENSCHAG00000026689","protein_coding"
"chr1",24689898,0.193,"missense_variant","MODERATE","cdr2a","ENSCHAG00000026697","protein_coding"
"chr1",24689898,0.193,"upstream_gene_variant","MODIFIER","ENSCHAG00000026695","ENSCHAG00000026695","pseudogene"
"chr1",24689898,0.193,"upstream_gene_variant","MODIFIER","zgc:171489","ENSCHAG00000026699","protein_coding"
"chr1",24697767,0.052,"upstream_gene_variant","MODIFIER","cdr2a","ENSCHAG00000026697","protein_coding"
"chr1",24697767,0.052,"intron_variant","MODIFIER","zgc:171489","ENSCHAG00000026699","protein_coding"
"chr1",24698351,0.084,"3_prime_UTR_variant","MODIFIER","zgc:171489","ENSCHAG00000026699","protein_coding"
"chr1",24698351,0.084,"upstream_gene_variant","MODIFIER","cdr2a","ENSCHAG00000026697","protein_coding"
"chr1",24699326,0.052,"3_prime_UTR_variant","MODIFIER","zgc:171489","ENSCHAG00000026699","protein_coding"
"chr1",24699326,0.052,"downstream_gene_variant","MODIFIER","Vault","ENSCHAG00000026700","vaultRNA"
"chr1",32500947,0.067,"upstream_gene_variant","MODIFIER","ENSCHAG00000014801","ENSCHAG00000014801","protein_coding"
"chr1",32500947,0.067,"downstream_gene_variant","MODIFIER","ENSCHAG00000014788","ENSCHAG00000014788","protein_coding"
"chr1",32500947,0.067,"intergenic_region","MODIFIER","ENSCHAG00000014788-ENSCHAG00000014801","ENSCHAG00000014788-ENSCHAG00000014801",""
"chr1",32500979,0.064,"upstream_gene_variant","MODIFIER","ENSCHAG00000014801","ENSCHAG00000014801","protein_coding"
"chr1",32500979,0.064,"downstream_gene_variant","MODIFIER","ENSCHAG00000014788","ENSCHAG00000014788","protein_coding"
"chr1",32500979,0.064,"intergenic_region","MODIFIER","ENSCHAG00000014788-ENSCHAG00000014801","ENSCHAG00000014788-ENSCHAG00000014801",""
"chr1",32500985,0.057,"upstream_gene_variant","MODIFIER","ENSCHAG00000014801","ENSCHAG00000014801","protein_coding"
"chr1",32500985,0.057,"downstream_gene_variant","MODIFIER","ENSCHAG00000014788","ENSCHAG00000014788","protein_coding"
"chr1",32500985,0.057,"intergenic_region","MODIFIER","ENSCHAG00000014788-ENSCHAG00000014801","ENSCHAG00000014788-ENSCHAG00000014801",""
"chr1",32501082,0.062,"upstream_gene_variant","MODIFIER","ENSCHAG00000014801","ENSCHAG00000014801","protein_coding"
"chr1",32501082,0.062,"upstream_gene_variant","MODIFIER","ENSCHAG00000014813","ENSCHAG00000014813","protein_coding"
"chr1",32501082,0.062,"downstream_gene_variant","MODIFIER","ENSCHAG00000014788","ENSCHAG00000014788","protein_coding"
