"chr","pos","AF","Effect","Putative_impact","Gene_name","Gene_ID","Feature type"
"chr2",1734579,0.056,"intron_variant","MODIFIER","ENSCHAG00000007933","ENSCHAG00000007933","protein_coding"
"chr2",1735309,0.101,"intron_variant","MODIFIER","ENSCHAG00000007933","ENSCHAG00000007933","protein_coding"
"chr2",1738878,0.051,"intron_variant","MODIFIER","ENSCHAG00000007933","ENSCHAG00000007933","protein_coding"
"chr2",1745919,0.059,"upstream_gene_variant","MODIFIER","ENSCHAG00000007933","ENSCHAG00000007933","protein_coding"
"chr2",1745919,0.059,"downstream_gene_variant","MODIFIER","ENSCHAG00000008095","ENSCHAG00000008095","protein_coding"
"chr2",1745919,0.059,"intergenic_region","MODIFIER","ENSCHAG00000007933-ENSCHAG00000008095","ENSCHAG00000007933-ENSCHAG00000008095",""
"chr2",1747170,0.096,"upstream_gene_variant","MODIFIER","ENSCHAG00000007933","ENSCHAG00000007933","protein_coding"
"chr2",1747170,0.096,"downstream_gene_variant","MODIFIER","ENSCHAG00000008095","ENSCHAG00000008095","protein_coding"
"chr2",1747170,0.096,"intergenic_region","MODIFIER","ENSCHAG00000007933-ENSCHAG00000008095","ENSCHAG00000007933-ENSCHAG00000008095",""
"chr2",1747226,0.054,"upstream_gene_variant","MODIFIER","ENSCHAG00000007933","ENSCHAG00000007933","protein_coding"
"chr2",1747226,0.054,"downstream_gene_variant","MODIFIER","ENSCHAG00000008095","ENSCHAG00000008095","protein_coding"
"chr2",1747226,0.054,"intergenic_region","MODIFIER","ENSCHAG00000007933-ENSCHAG00000008095","ENSCHAG00000007933-ENSCHAG00000008095",""
"chr2",1859148,0.053,"upstream_gene_variant","MODIFIER","ENSCHAG00000008402","ENSCHAG00000008402","protein_coding"
"chr2",1859148,0.053,"intergenic_region","MODIFIER","ENSCHAG00000008402-ENSCHAG00000008409","ENSCHAG00000008402-ENSCHAG00000008409",""
"chr2",1859358,0.248,"upstream_gene_variant","MODIFIER","ENSCHAG00000008402","ENSCHAG00000008402","protein_coding"
"chr2",1859358,0.248,"intergenic_region","MODIFIER","ENSCHAG00000008402-ENSCHAG00000008409","ENSCHAG00000008402-ENSCHAG00000008409",""
"chr2",1860572,0.075,"upstream_gene_variant","MODIFIER","ENSCHAG00000008402","ENSCHAG00000008402","protein_coding"
"chr2",1860572,0.075,"intergenic_region","MODIFIER","ENSCHAG00000008402-ENSCHAG00000008409","ENSCHAG00000008402-ENSCHAG00000008409",""
"chr2",1862680,0.124,"upstream_gene_variant","MODIFIER","ENSCHAG00000008402","ENSCHAG00000008402","protein_coding"
"chr2",1862680,0.124,"downstream_gene_variant","MODIFIER","ENSCHAG00000008409","ENSCHAG00000008409","pseudogene"
"chr2",1862680,0.124,"intergenic_region","MODIFIER","ENSCHAG00000008402-ENSCHAG00000008409","ENSCHAG00000008402-ENSCHAG00000008409",""
"chr2",1870104,0.142,"missense_variant","MODERATE","ENSCHAG00000008414","ENSCHAG00000008414","protein_coding"
"chr2",1870104,0.142,"upstream_gene_variant","MODIFIER","ENSCHAG00000008409","ENSCHAG00000008409","pseudogene"
"chr2",1877113,0.124,"intergenic_region","MODIFIER","ENSCHAG00000008414-ENSCHAG00000008464","ENSCHAG00000008414-ENSCHAG00000008464",""
"chr2",1882350,0.241,"intergenic_region","MODIFIER","ENSCHAG00000008414-ENSCHAG00000008464","ENSCHAG00000008414-ENSCHAG00000008464",""
"chr2",1882351,0.241,"intergenic_region","MODIFIER","ENSCHAG00000008414-ENSCHAG00000008464","ENSCHAG00000008414-ENSCHAG00000008464",""
"chr2",1882545,0.149,"intergenic_region","MODIFIER","ENSCHAG00000008414-ENSCHAG00000008464","ENSCHAG00000008414-ENSCHAG00000008464",""
"chr2",1883483,0.249,"intergenic_region","MODIFIER","ENSCHAG00000008414-ENSCHAG00000008464","ENSCHAG00000008414-ENSCHAG00000008464",""
"chr2",1883511,0.245,"intergenic_region","MODIFIER","ENSCHAG00000008414-ENSCHAG00000008464","ENSCHAG00000008414-ENSCHAG00000008464",""
"chr2",1900587,0.173,"upstream_gene_variant","MODIFIER","ENSCHAG00000008464","ENSCHAG00000008464","pseudogene"
"chr2",1900587,0.173,"downstream_gene_variant","MODIFIER","ENSCHAG00000008465","ENSCHAG00000008465","pseudogene"
"chr2",1900587,0.173,"downstream_gene_variant","MODIFIER","ENSCHAG00000008469","ENSCHAG00000008469","protein_coding"
"chr2",1905876,0.085,"upstream_gene_variant","MODIFIER","ENSCHAG00000008465","ENSCHAG00000008465","pseudogene"
"chr2",1905876,0.085,"downstream_gene_variant","MODIFIER","ENSCHAG00000008469","ENSCHAG00000008469","protein_coding"
"chr2",1911757,0.746,"upstream_gene_variant","MODIFIER","ENSCHAG00000008469","ENSCHAG00000008469","protein_coding"
"chr2",1911757,0.746,"upstream_gene_variant","MODIFIER","ENSCHAG00000008484","ENSCHAG00000008484","pseudogene"
"chr2",1911757,0.746,"intergenic_region","MODIFIER","ENSCHAG00000008469-ENSCHAG00000008484","ENSCHAG00000008469-ENSCHAG00000008484",""
"chr2",1913908,0.084,"upstream_gene_variant","MODIFIER","ENSCHAG00000008469","ENSCHAG00000008469","protein_coding"
"chr2",1913908,0.084,"non_coding_transcript_exon_variant","MODIFIER","ENSCHAG00000008484","ENSCHAG00000008484","pseudogene"
"chr2",1914297,0.729,"upstream_gene_variant","MODIFIER","ENSCHAG00000008469","ENSCHAG00000008469","protein_coding"
"chr2",1914297,0.729,"non_coding_transcript_exon_variant","MODIFIER","ENSCHAG00000008484","ENSCHAG00000008484","pseudogene"
"chr2",1914416,0.097,"upstream_gene_variant","MODIFIER","ENSCHAG00000008469","ENSCHAG00000008469","protein_coding"
"chr2",1914416,0.097,"non_coding_transcript_exon_variant","MODIFIER","ENSCHAG00000008484","ENSCHAG00000008484","pseudogene"
"chr2",1914434,0.072,"upstream_gene_variant","MODIFIER","ENSCHAG00000008469","ENSCHAG00000008469","protein_coding"
"chr2",1914434,0.072,"non_coding_transcript_exon_variant","MODIFIER","ENSCHAG00000008484","ENSCHAG00000008484","pseudogene"
"chr2",1914456,0.085,"upstream_gene_variant","MODIFIER","ENSCHAG00000008469","ENSCHAG00000008469","protein_coding"
"chr2",1914456,0.085,"non_coding_transcript_exon_variant","MODIFIER","ENSCHAG00000008484","ENSCHAG00000008484","pseudogene"
"chr2",1914907,0.286,"upstream_gene_variant","MODIFIER","ENSCHAG00000008469","ENSCHAG00000008469","protein_coding"
"chr2",1914907,0.286,"non_coding_transcript_exon_variant","MODIFIER","ENSCHAG00000008484","ENSCHAG00000008484","pseudogene"
"chr2",1915486,0.07,"upstream_gene_variant","MODIFIER","ENSCHAG00000008469","ENSCHAG00000008469","protein_coding"
"chr2",1915486,0.07,"downstream_gene_variant","MODIFIER","ENSCHAG00000008484","ENSCHAG00000008484","pseudogene"
"chr2",1915486,0.07,"intergenic_region","MODIFIER","ENSCHAG00000008484-ENSCHAG00000008503","ENSCHAG00000008484-ENSCHAG00000008503",""
"chr2",1932023,0.112,"intergenic_region","MODIFIER","ENSCHAG00000008484-ENSCHAG00000008503","ENSCHAG00000008484-ENSCHAG00000008503",""
"chr2",1932028,0.087,"intergenic_region","MODIFIER","ENSCHAG00000008484-ENSCHAG00000008503","ENSCHAG00000008484-ENSCHAG00000008503",""
"chr2",1939062,0.092,"intergenic_region","MODIFIER","ENSCHAG00000008484-ENSCHAG00000008503","ENSCHAG00000008484-ENSCHAG00000008503",""
"chr2",1940587,0.318,"intergenic_region","MODIFIER","ENSCHAG00000008484-ENSCHAG00000008503","ENSCHAG00000008484-ENSCHAG00000008503",""
"chr2",1949597,0.063,"intergenic_region","MODIFIER","ENSCHAG00000008484-ENSCHAG00000008503","ENSCHAG00000008484-ENSCHAG00000008503",""
"chr2",1949626,0.111,"intergenic_region","MODIFIER","ENSCHAG00000008484-ENSCHAG00000008503","ENSCHAG00000008484-ENSCHAG00000008503",""
"chr2",1952997,0.075,"intergenic_region","MODIFIER","ENSCHAG00000008484-ENSCHAG00000008503","ENSCHAG00000008484-ENSCHAG00000008503",""
"chr2",1953258,0.098,"intergenic_region","MODIFIER","ENSCHAG00000008484-ENSCHAG00000008503","ENSCHAG00000008484-ENSCHAG00000008503",""
"chr2",1953264,0.087,"intergenic_region","MODIFIER","ENSCHAG00000008484-ENSCHAG00000008503","ENSCHAG00000008484-ENSCHAG00000008503",""
"chr2",1953286,0.085,"intergenic_region","MODIFIER","ENSCHAG00000008484-ENSCHAG00000008503","ENSCHAG00000008484-ENSCHAG00000008503",""
"chr2",1953681,0.193,"intergenic_region","MODIFIER","ENSCHAG00000008484-ENSCHAG00000008503","ENSCHAG00000008484-ENSCHAG00000008503",""
"chr2",1956350,0.063,"intergenic_region","MODIFIER","ENSCHAG00000008484-ENSCHAG00000008503","ENSCHAG00000008484-ENSCHAG00000008503",""
"chr2",1956358,0.123,"intergenic_region","MODIFIER","ENSCHAG00000008484-ENSCHAG00000008503","ENSCHAG00000008484-ENSCHAG00000008503",""
"chr2",1957240,0.069,"intergenic_region","MODIFIER","ENSCHAG00000008484-ENSCHAG00000008503","ENSCHAG00000008484-ENSCHAG00000008503",""
"chr2",1979575,0.072,"intergenic_region","MODIFIER","ENSCHAG00000008503-ENSCHAG00000008504","ENSCHAG00000008503-ENSCHAG00000008504",""
"chr2",7216942,0.072,"intergenic_region","MODIFIER","nrp2b-ENSCHAG00000006013","ENSCHAG00000005795-ENSCHAG00000006013",""
"chr2",7240957,0.205,"intergenic_region","MODIFIER","nrp2b-ENSCHAG00000006013","ENSCHAG00000005795-ENSCHAG00000006013",""
"chr2",7257337,0.169,"intergenic_region","MODIFIER","nrp2b-ENSCHAG00000006013","ENSCHAG00000005795-ENSCHAG00000006013",""
"chr2",7263876,0.108,"intergenic_region","MODIFIER","nrp2b-ENSCHAG00000006013","ENSCHAG00000005795-ENSCHAG00000006013",""
"chr2",7275622,0.084,"intergenic_region","MODIFIER","nrp2b-ENSCHAG00000006013","ENSCHAG00000005795-ENSCHAG00000006013",""
"chr2",7398722,0.134,"intergenic_region","MODIFIER","nrp2b-ENSCHAG00000006013","ENSCHAG00000005795-ENSCHAG00000006013",""
"chr2",7398794,0.075,"intergenic_region","MODIFIER","nrp2b-ENSCHAG00000006013","ENSCHAG00000005795-ENSCHAG00000006013",""
"chr2",10409903,0.105,"missense_variant","MODERATE","ENSCHAG00000017769","ENSCHAG00000017769","protein_coding"
"chr2",10409903,0.105,"intron_variant","MODIFIER","ENSCHAG00000017746","ENSCHAG00000017746","protein_coding"
"chr2",10409922,0.091,"missense_variant","MODERATE","ENSCHAG00000017769","ENSCHAG00000017769","protein_coding"
"chr2",10409922,0.091,"intron_variant","MODIFIER","ENSCHAG00000017746","ENSCHAG00000017746","protein_coding"
"chr2",10409956,0.122,"missense_variant","MODERATE","ENSCHAG00000017769","ENSCHAG00000017769","protein_coding"
