"chr","pos","AF","Effect","Putative_impact","Gene_name","Gene_ID","Feature type"
"chr1",21219226,0.09,"intron_variant","MODIFIER","rundc3aa","ENSCHAG00000009114","protein_coding"
"chr1",21219356,0.054,"upstream_gene_variant","MODIFIER","rnf113a","ENSCHAG00000009175","protein_coding"
"chr1",21219356,0.054,"downstream_gene_variant","MODIFIER","strada","ENSCHAG00000009246","protein_coding"
"chr1",21219356,0.054,"intron_variant","MODIFIER","rundc3aa","ENSCHAG00000009114","protein_coding"
"chr1",21220006,0.053,"upstream_gene_variant","MODIFIER","rnf113a","ENSCHAG00000009175","protein_coding"
"chr1",21220006,0.053,"downstream_gene_variant","MODIFIER","strada","ENSCHAG00000009246","protein_coding"
"chr1",21220006,0.053,"intron_variant","MODIFIER","rundc3aa","ENSCHAG00000009114","protein_coding"
"chr1",21221056,0.056,"5_prime_UTR_premature_start_codon_gain_variant","LOW","rnf113a","ENSCHAG00000009175","protein_coding"
"chr1",21221056,0.056,"upstream_gene_variant","MODIFIER","rundc3aa","ENSCHAG00000009114","protein_coding"
"chr1",21221056,0.056,"downstream_gene_variant","MODIFIER","strada","ENSCHAG00000009246","protein_coding"
"chr1",21222545,0.068,"synonymous_variant","LOW","rnf113a","ENSCHAG00000009175","protein_coding"
"chr1",21222545,0.068,"upstream_gene_variant","MODIFIER","rundc3aa","ENSCHAG00000009114","protein_coding"
"chr1",21222545,0.068,"downstream_gene_variant","MODIFIER","strada","ENSCHAG00000009246","protein_coding"
"chr1",21222652,0.053,"upstream_gene_variant","MODIFIER","rundc3aa","ENSCHAG00000009114","protein_coding"
"chr1",21222652,0.053,"downstream_gene_variant","MODIFIER","strada","ENSCHAG00000009246","protein_coding"
"chr1",21222652,0.053,"intron_variant","MODIFIER","rnf113a","ENSCHAG00000009175","protein_coding"
"chr1",21227884,0.202,"downstream_gene_variant","MODIFIER","rnf113a","ENSCHAG00000009175","protein_coding"
"chr1",21227884,0.202,"intron_variant","MODIFIER","strada","ENSCHAG00000009246","protein_coding"
"chr1",21227952,0.069,"downstream_gene_variant","MODIFIER","rnf113a","ENSCHAG00000009175","protein_coding"
"chr1",21227952,0.069,"intron_variant","MODIFIER","strada","ENSCHAG00000009246","protein_coding"
"chr1",21232986,0.064,"upstream_gene_variant","MODIFIER","strada","ENSCHAG00000009246","protein_coding"
"chr1",21232986,0.064,"upstream_gene_variant","MODIFIER","ddx42","ENSCHAG00000009427","protein_coding"
"chr1",21232994,0.062,"upstream_gene_variant","MODIFIER","strada","ENSCHAG00000009246","protein_coding"
"chr1",21232994,0.062,"upstream_gene_variant","MODIFIER","ddx42","ENSCHAG00000009427","protein_coding"
"chr1",21233667,0.076,"upstream_gene_variant","MODIFIER","strada","ENSCHAG00000009246","protein_coding"
"chr1",21233667,0.076,"upstream_gene_variant","MODIFIER","ddx42","ENSCHAG00000009427","protein_coding"
"chr1",21240351,0.078,"intron_variant","MODIFIER","ddx42","ENSCHAG00000009427","protein_coding"
"chr1",21246375,0.06,"downstream_gene_variant","MODIFIER","ddx42","ENSCHAG00000009427","protein_coding"
"chr1",21246375,0.06,"intergenic_region","MODIFIER","ddx42-limd2","ENSCHAG00000009427-ENSCHAG00000009547",""
"chr1",21249799,0.058,"downstream_gene_variant","MODIFIER","ddx42","ENSCHAG00000009427","protein_coding"
"chr1",21249799,0.058,"intergenic_region","MODIFIER","ddx42-limd2","ENSCHAG00000009427-ENSCHAG00000009547",""
"chr1",21266716,0.133,"intron_variant","MODIFIER","map3k3","ENSCHAG00000009572","protein_coding"
"chr1",21271265,0.102,"upstream_gene_variant","MODIFIER","map3k3","ENSCHAG00000009572","protein_coding"
"chr1",21276976,0.085,"intron_variant","MODIFIER","map3k3","ENSCHAG00000009572","protein_coding"
"chr1",21309659,0.065,"upstream_gene_variant","MODIFIER","kcnh6a","ENSCHAG00000010459","protein_coding"
"chr1",21309659,0.065,"intergenic_region","MODIFIER","gfap-kcnh6a","ENSCHAG00000010212-ENSCHAG00000010459",""
"chr1",21347039,0.052,"downstream_gene_variant","MODIFIER","kcnh6a","ENSCHAG00000010459","protein_coding"
"chr1",21347039,0.052,"downstream_gene_variant","MODIFIER","dcaf7","ENSCHAG00000010570","protein_coding"
"chr1",21347039,0.052,"intergenic_region","MODIFIER","kcnh6a-dcaf7","ENSCHAG00000010459-ENSCHAG00000010570",""
"chr1",21347800,0.495,"3_prime_UTR_variant","MODIFIER","dcaf7","ENSCHAG00000010570","protein_coding"
"chr1",21347800,0.495,"downstream_gene_variant","MODIFIER","kcnh6a","ENSCHAG00000010459","protein_coding"
"chr1",21355571,0.074,"upstream_gene_variant","MODIFIER","dcaf7","ENSCHAG00000010570","protein_coding"
"chr1",21355571,0.074,"intron_variant","MODIFIER","ccdc47","ENSCHAG00000010602","protein_coding"
"chr1",21362483,0.06,"downstream_gene_variant","MODIFIER","ccdc47","ENSCHAG00000010602","protein_coding"
"chr1",21362483,0.06,"intergenic_region","MODIFIER","ccdc47-selenow2a","ENSCHAG00000010602-ENSCHAG00000010747",""
"chr1",21364467,0.117,"downstream_gene_variant","MODIFIER","ccdc47","ENSCHAG00000010602","protein_coding"
"chr1",21364467,0.117,"intergenic_region","MODIFIER","ccdc47-selenow2a","ENSCHAG00000010602-ENSCHAG00000010747",""
"chr1",21364492,0.112,"downstream_gene_variant","MODIFIER","ccdc47","ENSCHAG00000010602","protein_coding"
"chr1",21364492,0.112,"intergenic_region","MODIFIER","ccdc47-selenow2a","ENSCHAG00000010602-ENSCHAG00000010747",""
"chr1",21367694,0.154,"intergenic_region","MODIFIER","ccdc47-selenow2a","ENSCHAG00000010602-ENSCHAG00000010747",""
"chr1",21368145,1,"upstream_gene_variant","MODIFIER","selenow2a","ENSCHAG00000010747","protein_coding"
"chr1",21368145,1,"intergenic_region","MODIFIER","ccdc47-selenow2a","ENSCHAG00000010602-ENSCHAG00000010747",""
"chr1",21368690,0.563,"upstream_gene_variant","MODIFIER","selenow2a","ENSCHAG00000010747","protein_coding"
"chr1",21368690,0.563,"intergenic_region","MODIFIER","ccdc47-selenow2a","ENSCHAG00000010602-ENSCHAG00000010747",""
"chr1",21368999,0.166,"upstream_gene_variant","MODIFIER","selenow2a","ENSCHAG00000010747","protein_coding"
"chr1",21368999,0.166,"intergenic_region","MODIFIER","ccdc47-selenow2a","ENSCHAG00000010602-ENSCHAG00000010747",""
"chr1",21369334,0.223,"upstream_gene_variant","MODIFIER","selenow2a","ENSCHAG00000010747","protein_coding"
"chr1",21369334,0.223,"intergenic_region","MODIFIER","ccdc47-selenow2a","ENSCHAG00000010602-ENSCHAG00000010747",""
"chr1",21369475,0.105,"upstream_gene_variant","MODIFIER","selenow2a","ENSCHAG00000010747","protein_coding"
"chr1",21369475,0.105,"intergenic_region","MODIFIER","ccdc47-selenow2a","ENSCHAG00000010602-ENSCHAG00000010747",""
"chr1",21369503,0.147,"upstream_gene_variant","MODIFIER","selenow2a","ENSCHAG00000010747","protein_coding"
"chr1",21369503,0.147,"intergenic_region","MODIFIER","ccdc47-selenow2a","ENSCHAG00000010602-ENSCHAG00000010747",""
"chr1",21370118,0.244,"upstream_gene_variant","MODIFIER","selenow2a","ENSCHAG00000010747","protein_coding"
"chr1",21370118,0.244,"intergenic_region","MODIFIER","ccdc47-selenow2a","ENSCHAG00000010602-ENSCHAG00000010747",""
"chr1",21371300,0.146,"upstream_gene_variant","MODIFIER","selenow2a","ENSCHAG00000010747","protein_coding"
"chr1",21371300,0.146,"intergenic_region","MODIFIER","ccdc47-selenow2a","ENSCHAG00000010602-ENSCHAG00000010747",""
"chr1",21371699,0.055,"upstream_gene_variant","MODIFIER","selenow2a","ENSCHAG00000010747","protein_coding"
"chr1",21371699,0.055,"intergenic_region","MODIFIER","ccdc47-selenow2a","ENSCHAG00000010602-ENSCHAG00000010747",""
"chr1",21371755,0.123,"upstream_gene_variant","MODIFIER","selenow2a","ENSCHAG00000010747","protein_coding"
"chr1",21371755,0.123,"intergenic_region","MODIFIER","ccdc47-selenow2a","ENSCHAG00000010602-ENSCHAG00000010747",""
"chr1",21371793,0.061,"upstream_gene_variant","MODIFIER","selenow2a","ENSCHAG00000010747","protein_coding"
"chr1",21371793,0.061,"intergenic_region","MODIFIER","ccdc47-selenow2a","ENSCHAG00000010602-ENSCHAG00000010747",""
"chr1",21372589,0.126,"upstream_gene_variant","MODIFIER","selenow2a","ENSCHAG00000010747","protein_coding"
"chr1",21372589,0.126,"intergenic_region","MODIFIER","ccdc47-selenow2a","ENSCHAG00000010602-ENSCHAG00000010747",""
"chr1",21381480,0.148,"upstream_gene_variant","MODIFIER","slc4a1a","ENSCHAG00000010815","protein_coding"
"chr1",21381480,0.148,"intergenic_region","MODIFIER","selenow2a-slc4a1a","ENSCHAG00000010747-ENSCHAG00000010815",""
"chr1",21381700,0.144,"upstream_gene_variant","MODIFIER","slc4a1a","ENSCHAG00000010815","protein_coding"
"chr1",21381700,0.144,"intergenic_region","MODIFIER","selenow2a-slc4a1a","ENSCHAG00000010747-ENSCHAG00000010815",""
"chr1",21381979,1,"upstream_gene_variant","MODIFIER","slc4a1a","ENSCHAG00000010815","protein_coding"
"chr1",21381979,1,"intergenic_region","MODIFIER","selenow2a-slc4a1a","ENSCHAG00000010747-ENSCHAG00000010815",""
"chr1",21382981,0.116,"upstream_gene_variant","MODIFIER","slc4a1a","ENSCHAG00000010815","protein_coding"
"chr1",21382981,0.116,"intergenic_region","MODIFIER","selenow2a-slc4a1a","ENSCHAG00000010747-ENSCHAG00000010815",""
"chr1",21384774,0.185,"upstream_gene_variant","MODIFIER","slc4a1a","ENSCHAG00000010815","protein_coding"
"chr1",21384774,0.185,"intergenic_region","MODIFIER","selenow2a-slc4a1a","ENSCHAG00000010747-ENSCHAG00000010815",""
"chr1",21387415,1,"missense_variant","MODERATE","slc4a1a","ENSCHAG00000010815","protein_coding"
"chr1",21412205,0.429,"downstream_gene_variant","MODIFIER","atxn7l3","ENSCHAG00000012748","protein_coding"
"chr1",21412447,0.061,"downstream_gene_variant","MODIFIER","atxn7l3","ENSCHAG00000012748","protein_coding"
"chr1",21417698,0.373,"downstream_gene_variant","MODIFIER","atxn7l3","ENSCHAG00000012748","protein_coding"
"chr1",21417698,0.373,"downstream_gene_variant","MODIFIER","asb16","ENSCHAG00000012893","protein_coding"
"chr1",21417698,0.373,"intergenic_region","MODIFIER","atxn7l3-asb16","ENSCHAG00000012748-ENSCHAG00000012893",""
"chr1",21417783,0.465,"downstream_gene_variant","MODIFIER","atxn7l3","ENSCHAG00000012748","protein_coding"
"chr1",21417783,0.465,"downstream_gene_variant","MODIFIER","asb16","ENSCHAG00000012893","protein_coding"
"chr1",21417783,0.465,"intergenic_region","MODIFIER","atxn7l3-asb16","ENSCHAG00000012748-ENSCHAG00000012893",""
"chr1",21417904,0.427,"downstream_gene_variant","MODIFIER","atxn7l3","ENSCHAG00000012748","protein_coding"
"chr1",21417904,0.427,"downstream_gene_variant","MODIFIER","asb16","ENSCHAG00000012893","protein_coding"
"chr1",21417904,0.427,"intergenic_region","MODIFIER","atxn7l3-asb16","ENSCHAG00000012748-ENSCHAG00000012893",""
"chr1",21417939,0.999,"downstream_gene_variant","MODIFIER","atxn7l3","ENSCHAG00000012748","protein_coding"
"chr1",21417939,0.999,"downstream_gene_variant","MODIFIER","asb16","ENSCHAG00000012893","protein_coding"
"chr1",21417939,0.999,"intergenic_region","MODIFIER","atxn7l3-asb16","ENSCHAG00000012748-ENSCHAG00000012893",""
"chr1",21420169,0.496,"upstream_gene_variant","MODIFIER","si:dkey-260c8.8","ENSCHAG00000012905","protein_coding"
"chr1",21420169,0.496,"intron_variant","MODIFIER","asb16","ENSCHAG00000012893","protein_coding"
"chr1",21420274,0.071,"upstream_gene_variant","MODIFIER","si:dkey-260c8.8","ENSCHAG00000012905","protein_coding"
"chr1",21420274,0.071,"intron_variant","MODIFIER","asb16","ENSCHAG00000012893","protein_coding"
"chr1",21421427,0.428,"3_prime_UTR_variant","MODIFIER","asb16","ENSCHAG00000012893","protein_coding"
"chr1",21421427,0.428,"upstream_gene_variant","MODIFIER","si:dkey-260c8.8","ENSCHAG00000012905","protein_coding"
"chr1",21422114,0.082,"upstream_gene_variant","MODIFIER","si:dkey-260c8.8","ENSCHAG00000012905","protein_coding"
"chr1",21422114,0.082,"intron_variant","MODIFIER","asb16","ENSCHAG00000012893","protein_coding"
"chr1",21450554,0.061,"intergenic_region","MODIFIER","ENSCHAG00000012911-ENSCHAG00000012932","ENSCHAG00000012911-ENSCHAG00000012932",""
"chr1",21456755,0.424,"intergenic_region","MODIFIER","ENSCHAG00000012911-ENSCHAG00000012932","ENSCHAG00000012911-ENSCHAG00000012932",""
"chr1",21456848,0.057,"intergenic_region","MODIFIER","ENSCHAG00000012911-ENSCHAG00000012932","ENSCHAG00000012911-ENSCHAG00000012932",""
"chr1",21457081,0.538,"intergenic_region","MODIFIER","ENSCHAG00000012911-ENSCHAG00000012932","ENSCHAG00000012911-ENSCHAG00000012932",""
"chr1",21463509,0.081,"intergenic_region","MODIFIER","ENSCHAG00000012911-ENSCHAG00000012932","ENSCHAG00000012911-ENSCHAG00000012932",""
"chr1",21464537,0.07,"intergenic_region","MODIFIER","ENSCHAG00000012911-ENSCHAG00000012932","ENSCHAG00000012911-ENSCHAG00000012932",""
"chr1",21465063,0.08,"intergenic_region","MODIFIER","ENSCHAG00000012911-ENSCHAG00000012932","ENSCHAG00000012911-ENSCHAG00000012932",""
"chr1",21465091,0.085,"intergenic_region","MODIFIER","ENSCHAG00000012911-ENSCHAG00000012932","ENSCHAG00000012911-ENSCHAG00000012932",""
"chr1",21465097,0.077,"intergenic_region","MODIFIER","ENSCHAG00000012911-ENSCHAG00000012932","ENSCHAG00000012911-ENSCHAG00000012932",""
"chr1",21467509,0.093,"intergenic_region","MODIFIER","ENSCHAG00000012911-ENSCHAG00000012932","ENSCHAG00000012911-ENSCHAG00000012932",""
"chr1",21468653,0.069,"intergenic_region","MODIFIER","ENSCHAG00000012911-ENSCHAG00000012932","ENSCHAG00000012911-ENSCHAG00000012932",""
"chr1",21468654,0.069,"intergenic_region","MODIFIER","ENSCHAG00000012911-ENSCHAG00000012932","ENSCHAG00000012911-ENSCHAG00000012932",""
"chr1",21468675,0.104,"intergenic_region","MODIFIER","ENSCHAG00000012911-ENSCHAG00000012932","ENSCHAG00000012911-ENSCHAG00000012932",""
"chr1",21475536,0.071,"intergenic_region","MODIFIER","ENSCHAG00000012911-ENSCHAG00000012932","ENSCHAG00000012911-ENSCHAG00000012932",""
"chr1",21478604,0.069,"intergenic_region","MODIFIER","ENSCHAG00000012911-ENSCHAG00000012932","ENSCHAG00000012911-ENSCHAG00000012932",""
"chr1",21478609,0.128,"intergenic_region","MODIFIER","ENSCHAG00000012911-ENSCHAG00000012932","ENSCHAG00000012911-ENSCHAG00000012932",""
"chr1",21478809,0.085,"intergenic_region","MODIFIER","ENSCHAG00000012911-ENSCHAG00000012932","ENSCHAG00000012911-ENSCHAG00000012932",""
"chr1",21480103,0.465,"intergenic_region","MODIFIER","ENSCHAG00000012911-ENSCHAG00000012932","ENSCHAG00000012911-ENSCHAG00000012932",""
"chr1",21496354,0.173,"intergenic_region","MODIFIER","ENSCHAG00000012911-ENSCHAG00000012932","ENSCHAG00000012911-ENSCHAG00000012932",""
"chr1",21497399,0.052,"intergenic_region","MODIFIER","ENSCHAG00000012911-ENSCHAG00000012932","ENSCHAG00000012911-ENSCHAG00000012932",""
"chr1",32208635,0.246,"intergenic_region","MODIFIER","ENSCHAG00000014711-ENSCHAG00000014717","ENSCHAG00000014711-ENSCHAG00000014717",""
"chr1",32208654,0.187,"intergenic_region","MODIFIER","ENSCHAG00000014711-ENSCHAG00000014717","ENSCHAG00000014711-ENSCHAG00000014717",""
"chr1",32220637,0.469,"intergenic_region","MODIFIER","ENSCHAG00000014711-ENSCHAG00000014717","ENSCHAG00000014711-ENSCHAG00000014717",""
"chr1",32220644,0.059,"intergenic_region","MODIFIER","ENSCHAG00000014711-ENSCHAG00000014717","ENSCHAG00000014711-ENSCHAG00000014717",""
"chr1",32220645,0.473,"intergenic_region","MODIFIER","ENSCHAG00000014711-ENSCHAG00000014717","ENSCHAG00000014711-ENSCHAG00000014717",""
"chr1",32220652,0.146,"intergenic_region","MODIFIER","ENSCHAG00000014711-ENSCHAG00000014717","ENSCHAG00000014711-ENSCHAG00000014717",""
"chr1",32264296,0.145,"intergenic_region","MODIFIER","ENSCHAG00000014717-ENSCHAG00000014720","ENSCHAG00000014717-ENSCHAG00000014720",""
"chr1",32264304,0.146,"intergenic_region","MODIFIER","ENSCHAG00000014717-ENSCHAG00000014720","ENSCHAG00000014717-ENSCHAG00000014720",""
"chr1",32264310,0.149,"intergenic_region","MODIFIER","ENSCHAG00000014717-ENSCHAG00000014720","ENSCHAG00000014717-ENSCHAG00000014720",""
"chr1",32308908,0.051,"intergenic_region","MODIFIER","ENSCHAG00000014720-ENSCHAG00000014721","ENSCHAG00000014720-ENSCHAG00000014721",""
"chr1",32339360,0.197,"intergenic_region","MODIFIER","ENSCHAG00000014721-ENSCHAG00000014746","ENSCHAG00000014721-ENSCHAG00000014746",""
"chr1",32339540,0.051,"intergenic_region","MODIFIER","ENSCHAG00000014721-ENSCHAG00000014746","ENSCHAG00000014721-ENSCHAG00000014746",""
"chr1",32341594,0.082,"intergenic_region","MODIFIER","ENSCHAG00000014721-ENSCHAG00000014746","ENSCHAG00000014721-ENSCHAG00000014746",""
"chr1",32341597,0.054,"intergenic_region","MODIFIER","ENSCHAG00000014721-ENSCHAG00000014746","ENSCHAG00000014721-ENSCHAG00000014746",""
"chr1",32341606,0.07,"intergenic_region","MODIFIER","ENSCHAG00000014721-ENSCHAG00000014746","ENSCHAG00000014721-ENSCHAG00000014746",""
"chr1",32344048,0.11,"intergenic_region","MODIFIER","ENSCHAG00000014721-ENSCHAG00000014746","ENSCHAG00000014721-ENSCHAG00000014746",""
"chr1",32344073,0.114,"intergenic_region","MODIFIER","ENSCHAG00000014721-ENSCHAG00000014746","ENSCHAG00000014721-ENSCHAG00000014746",""
"chr1",32344078,0.112,"intergenic_region","MODIFIER","ENSCHAG00000014721-ENSCHAG00000014746","ENSCHAG00000014721-ENSCHAG00000014746",""
"chr1",32344222,0.082,"intergenic_region","MODIFIER","ENSCHAG00000014721-ENSCHAG00000014746","ENSCHAG00000014721-ENSCHAG00000014746",""
"chr1",32344277,0.063,"intergenic_region","MODIFIER","ENSCHAG00000014721-ENSCHAG00000014746","ENSCHAG00000014721-ENSCHAG00000014746",""
"chr1",32344585,0.123,"intergenic_region","MODIFIER","ENSCHAG00000014721-ENSCHAG00000014746","ENSCHAG00000014721-ENSCHAG00000014746",""
"chr1",32345120,0.1,"intergenic_region","MODIFIER","ENSCHAG00000014721-ENSCHAG00000014746","ENSCHAG00000014721-ENSCHAG00000014746",""
"chr1",32346324,0.073,"intergenic_region","MODIFIER","ENSCHAG00000014721-ENSCHAG00000014746","ENSCHAG00000014721-ENSCHAG00000014746",""
"chr1",32354479,0.313,"intergenic_region","MODIFIER","ENSCHAG00000014721-ENSCHAG00000014746","ENSCHAG00000014721-ENSCHAG00000014746",""
"chr1",32354496,0.112,"intergenic_region","MODIFIER","ENSCHAG00000014721-ENSCHAG00000014746","ENSCHAG00000014721-ENSCHAG00000014746",""
"chr1",32354501,0.257,"intergenic_region","MODIFIER","ENSCHAG00000014721-ENSCHAG00000014746","ENSCHAG00000014721-ENSCHAG00000014746",""
"chr1",32354504,0.307,"intergenic_region","MODIFIER","ENSCHAG00000014721-ENSCHAG00000014746","ENSCHAG00000014721-ENSCHAG00000014746",""
"chr1",32354588,0.099,"intergenic_region","MODIFIER","ENSCHAG00000014721-ENSCHAG00000014746","ENSCHAG00000014721-ENSCHAG00000014746",""
"chr1",32355210,0.069,"intergenic_region","MODIFIER","ENSCHAG00000014721-ENSCHAG00000014746","ENSCHAG00000014721-ENSCHAG00000014746",""
"chr1",32374251,0.054,"intergenic_region","MODIFIER","ENSCHAG00000014746-ENSCHAG00000014748","ENSCHAG00000014746-ENSCHAG00000014748",""
"chr1",32378469,0.117,"intergenic_region","MODIFIER","ENSCHAG00000014746-ENSCHAG00000014748","ENSCHAG00000014746-ENSCHAG00000014748",""
"chr1",32378857,0.102,"intergenic_region","MODIFIER","ENSCHAG00000014746-ENSCHAG00000014748","ENSCHAG00000014746-ENSCHAG00000014748",""
"chr1",32387679,0.063,"intron_variant","MODIFIER","ENSCHAG00000014748","ENSCHAG00000014748","protein_coding"
"chr1",32387683,0.061,"intron_variant","MODIFIER","ENSCHAG00000014748","ENSCHAG00000014748","protein_coding"
"chr1",32446497,0.13,"intron_variant","MODIFIER","ENSCHAG00000014748","ENSCHAG00000014748","protein_coding"
"chr1",32465176,0.103,"intergenic_region","MODIFIER","ENSCHAG00000014748-ENSCHAG00000014758","ENSCHAG00000014748-ENSCHAG00000014758",""
"chr1",32490369,0.072,"missense_variant","MODERATE","ENSCHAG00000014766","ENSCHAG00000014766","protein_coding"
"chr1",32490369,0.072,"upstream_gene_variant","MODIFIER","isg15","ENSCHAG00000014779","protein_coding"
"chr1",32490369,0.072,"downstream_gene_variant","MODIFIER","ENSCHAG00000014758","ENSCHAG00000014758","protein_coding"
"chr1",32494847,0.085,"upstream_gene_variant","MODIFIER","ENSCHAG00000014788","ENSCHAG00000014788","protein_coding"
"chr1",32494847,0.085,"downstream_gene_variant","MODIFIER","ENSCHAG00000014766","ENSCHAG00000014766","protein_coding"
"chr1",32494847,0.085,"downstream_gene_variant","MODIFIER","isg15","ENSCHAG00000014779","protein_coding"
"chr1",32494847,0.085,"intergenic_region","MODIFIER","isg15-ENSCHAG00000014788","ENSCHAG00000014779-ENSCHAG00000014788",""
"chr1",32495016,0.287,"upstream_gene_variant","MODIFIER","ENSCHAG00000014788","ENSCHAG00000014788","protein_coding"
"chr1",32495016,0.287,"downstream_gene_variant","MODIFIER","ENSCHAG00000014766","ENSCHAG00000014766","protein_coding"
"chr1",32495016,0.287,"downstream_gene_variant","MODIFIER","isg15","ENSCHAG00000014779","protein_coding"
"chr1",32495016,0.287,"intergenic_region","MODIFIER","isg15-ENSCHAG00000014788","ENSCHAG00000014779-ENSCHAG00000014788",""
"chr1",32495219,0.374,"upstream_gene_variant","MODIFIER","ENSCHAG00000014788","ENSCHAG00000014788","protein_coding"
"chr1",32495219,0.374,"downstream_gene_variant","MODIFIER","ENSCHAG00000014766","ENSCHAG00000014766","protein_coding"
"chr1",32495219,0.374,"downstream_gene_variant","MODIFIER","isg15","ENSCHAG00000014779","protein_coding"
"chr1",32495219,0.374,"intergenic_region","MODIFIER","isg15-ENSCHAG00000014788","ENSCHAG00000014779-ENSCHAG00000014788",""
"chr1",32495222,0.195,"upstream_gene_variant","MODIFIER","ENSCHAG00000014788","ENSCHAG00000014788","protein_coding"
"chr1",32495222,0.195,"downstream_gene_variant","MODIFIER","ENSCHAG00000014766","ENSCHAG00000014766","protein_coding"
"chr1",32495222,0.195,"downstream_gene_variant","MODIFIER","isg15","ENSCHAG00000014779","protein_coding"
"chr1",32495222,0.195,"intergenic_region","MODIFIER","isg15-ENSCHAG00000014788","ENSCHAG00000014779-ENSCHAG00000014788",""
"chr1",32496054,0.258,"upstream_gene_variant","MODIFIER","ENSCHAG00000014788","ENSCHAG00000014788","protein_coding"
"chr1",32496054,0.258,"downstream_gene_variant","MODIFIER","isg15","ENSCHAG00000014779","protein_coding"
"chr1",32496054,0.258,"intergenic_region","MODIFIER","isg15-ENSCHAG00000014788","ENSCHAG00000014779-ENSCHAG00000014788",""
"chr1",32496702,0.051,"upstream_gene_variant","MODIFIER","ENSCHAG00000014788","ENSCHAG00000014788","protein_coding"
"chr1",32496702,0.051,"downstream_gene_variant","MODIFIER","isg15","ENSCHAG00000014779","protein_coding"
"chr1",32496702,0.051,"intergenic_region","MODIFIER","isg15-ENSCHAG00000014788","ENSCHAG00000014779-ENSCHAG00000014788",""
"chr1",32496704,0.051,"upstream_gene_variant","MODIFIER","ENSCHAG00000014788","ENSCHAG00000014788","protein_coding"
"chr1",32496704,0.051,"downstream_gene_variant","MODIFIER","isg15","ENSCHAG00000014779","protein_coding"
"chr1",32496704,0.051,"intergenic_region","MODIFIER","isg15-ENSCHAG00000014788","ENSCHAG00000014779-ENSCHAG00000014788",""
