"","CHROM","midPos","fst","nloci","p","pop"
"47","chr1",2425000,0.0111678011475396,13,1,"SS06_SS17"
"48","chr1",2475000,0.00915210918692993,21,1,"SS06_SS17"
"49","chr1",2525000,0.00868141401158005,34,1,"SS06_SS17"
"50","chr1",2575000,0.0116668744955582,38,1,"SS06_SS17"
"51","chr1",2625000,0.0071418249529743,136,1,"SS06_SS17"
"52","chr1",2675000,0.00770690424651298,52,1,"SS06_SS17"
"53","chr1",2725000,0.0123766917788393,16,1,"SS06_SS17"
"54","chr1",2775000,0.00851249689366156,11,1,"SS06_SS17"
"55","chr1",2825000,0.0109819820038262,29,1,"SS06_SS17"
"56","chr1",2875000,0.00669942929417762,15,1,"SS06_SS17"
"57","chr1",2925000,0.00969954341713184,23,1,"SS06_SS17"
"58","chr1",2975000,0.0104202903854792,38,1,"SS06_SS17"
"59","chr1",3025000,0.0112843144751647,48,1,"SS06_SS17"
"60","chr1",3075000,0.00846370701367607,49,1,"SS06_SS17"
"61","chr1",3125000,0.00818187576156064,29,1,"SS06_SS17"
"62","chr1",3175000,0.00893650852588562,16,1,"SS06_SS17"
"63","chr1",3225000,0.0142916538036388,5,1,"SS06_SS17"
"64","chr1",3275000,0.0103484177711665,19,1,"SS06_SS17"
"65","chr1",3325000,0.00790891867237387,12,1,"SS06_SS17"
"66","chr1",3375000,0.012705430677663,17,1,"SS06_SS17"
"67","chr1",3425000,0.00828042734282006,13,1,"SS06_SS17"
"68","chr1",3475000,0.0151660433633053,20,1,"SS06_SS17"
"69","chr1",3525000,0.00979223539383967,19,1,"SS06_SS17"
"70","chr1",3575000,0.00782493597733481,11,1,"SS06_SS17"
"71","chr1",3625000,0.00897685036857444,7,1,"SS06_SS17"
"72","chr1",3675000,0.00504499555276513,7,1,"SS06_SS17"
"73","chr1",3725000,0.007859837781921,12,1,"SS06_SS17"
"74","chr1",3775000,0.00727484231508923,17,1,"SS06_SS17"
"75","chr1",3825000,0.00806743503793411,37,1,"SS06_SS17"
"76","chr1",3875000,0.0107145672726804,103,1,"SS06_SS17"
"77","chr1",3925000,0.00868082310037718,17,1,"SS06_SS17"
"78","chr1",3975000,0.0466346637177038,1,1,"SS06_SS17"
"79","chr1",4075000,0.00182568074978565,1,1,"SS06_SS17"
"80","chr1",4125000,0.0095388623748989,1,1,"SS06_SS17"
"81","chr1",4175000,0.00963175985477502,24,1,"SS06_SS17"
"82","chr1",4225000,0.0111895945436705,23,1,"SS06_SS17"
"83","chr1",4275000,0.00561374292319778,14,1,"SS06_SS17"
"84","chr1",4325000,0.0103077989348017,20,1,"SS06_SS17"
"85","chr1",4375000,0.00770031741766455,35,1,"SS06_SS17"
"86","chr1",4425000,0.00757450328124543,16,1,"SS06_SS17"
"87","chr1",4475000,0.00753693646020719,29,1,"SS06_SS17"
"88","chr1",4525000,0.0128884189381498,41,1,"SS06_SS17"
"89","chr1",4575000,0.00861900374191889,27,1,"SS06_SS17"
"90","chr1",4625000,0.00510063946189983,7,1,"SS06_SS17"
"91","chr1",4675000,0.0209399728342794,4,1,"SS06_SS17"
"92","chr1",4725000,0.00364370314873269,6,1,"SS06_SS17"
"93","chr1",4775000,0.00407790077261996,16,1,"SS06_SS17"
"94","chr1",4825000,0.00923225875311779,113,1,"SS06_SS17"
"95","chr1",4875000,0.0117679140648574,40,1,"SS06_SS17"
"96","chr1",4925000,0.00701753744362822,30,1,"SS06_SS17"
"97","chr1",4975000,0.00684362412427158,30,1,"SS06_SS17"
"98","chr1",5025000,0.0081128876086057,20,1,"SS06_SS17"
"99","chr1",5075000,0.00940864159350966,16,1,"SS06_SS17"
"100","chr1",5125000,0.0107289740381207,13,1,"SS06_SS17"
"101","chr1",5175000,0.00961411158754292,20,1,"SS06_SS17"
"102","chr1",5225000,0.00939342620314984,22,1,"SS06_SS17"
"103","chr1",5275000,0.00561096940033773,17,1,"SS06_SS17"
"104","chr1",5325000,0.0117079555496552,27,1,"SS06_SS17"
"105","chr1",5375000,0.0075174614128744,19,1,"SS06_SS17"
"106","chr1",5425000,0.00948189481727493,25,1,"SS06_SS17"
"107","chr1",5475000,0.00938029680129962,30,1,"SS06_SS17"
"108","chr1",5525000,0.0156315480025269,10,1,"SS06_SS17"
"109","chr1",5575000,0.0057249271294397,15,1,"SS06_SS17"
"110","chr1",5625000,0.00371619302234481,11,1,"SS06_SS17"
"111","chr1",5675000,0.00809891468303536,21,1,"SS06_SS17"
"112","chr1",5725000,0.00301128315900994,6,1,"SS06_SS17"
"113","chr1",5775000,0.00508207371428971,7,1,"SS06_SS17"
"114","chr1",5825000,0.00576257137736292,16,1,"SS06_SS17"
"115","chr1",5875000,0.00646130007254493,22,1,"SS06_SS17"
"116","chr1",5925000,0.00832870234148653,29,1,"SS06_SS17"
"117","chr1",5975000,0.0145965498908485,11,1,"SS06_SS17"
"118","chr1",6025000,0.0111628308669339,8,1,"SS06_SS17"
"119","chr1",6075000,0.00959279934332849,15,1,"SS06_SS17"
"120","chr1",6125000,0.00531505289278614,10,1,"SS06_SS17"
"121","chr1",6175000,0.0142276224179337,16,1,"SS06_SS17"
"122","chr1",6225000,0.0170728796245265,15,1,"SS06_SS17"
"123","chr1",6275000,0.00696208663682344,10,1,"SS06_SS17"
"124","chr1",6325000,0.00293320818311752,4,1,"SS06_SS17"
"125","chr1",6375000,0.00872962078867834,4,1,"SS06_SS17"
"126","chr1",6425000,0.0124164134102371,12,1,"SS06_SS17"
"127","chr1",6475000,0.00941564623705352,23,1,"SS06_SS17"
"128","chr1",6525000,0.00950578837375571,30,1,"SS06_SS17"
"129","chr1",6575000,0.0105991455759414,39,1,"SS06_SS17"
"130","chr1",6625000,0.0228517643171645,27,1,"SS06_SS17"
"131","chr1",6675000,0.00881469845324335,17,1,"SS06_SS17"
"132","chr1",6725000,0.00930189824909748,43,1,"SS06_SS17"
"133","chr1",6775000,0.0102415833916928,10,1,"SS06_SS17"
"134","chr1",6825000,0.0140416910816579,18,1,"SS06_SS17"
"135","chr1",6875000,0.00669958271816812,9,1,"SS06_SS17"
"136","chr1",6925000,0.00877222865708251,11,1,"SS06_SS17"
"137","chr1",6975000,0.00762948229922037,15,1,"SS06_SS17"
"138","chr1",7025000,0.0059831634439229,27,1,"SS06_SS17"
"139","chr1",7075000,0.00878704152739261,32,1,"SS06_SS17"
"140","chr1",7125000,0.00722425250066126,14,1,"SS06_SS17"
"141","chr1",7175000,0.00722951781233333,8,1,"SS06_SS17"
"142","chr1",7225000,0.000204106987558348,1,1,"SS06_SS17"
"143","chr1",7275000,0.0202361575954863,8,1,"SS06_SS17"
"144","chr1",7325000,0.0104953413877807,16,1,"SS06_SS17"
"145","chr1",7375000,0.0121045369588904,17,1,"SS06_SS17"
"146","chr1",7425000,0.0107536927639554,3,1,"SS06_SS17"
"147","chr1",7475000,0.012898599435306,10,1,"SS06_SS17"
"148","chr1",7525000,0.00376783789396651,1,1,"SS06_SS17"
"149","chr1",7625000,0.0120198494870804,11,1,"SS06_SS17"
"150","chr1",7675000,0.00905542348418832,19,1,"SS06_SS17"
"151","chr1",7725000,0.0141342932286275,24,1,"SS06_SS17"
"152","chr1",7775000,0.0101211460593979,10,1,"SS06_SS17"
"153","chr1",7825000,0.0149669293263266,13,1,"SS06_SS17"
"154","chr1",7875000,0.0119146574241426,27,1,"SS06_SS17"
"155","chr1",7925000,0.00805579167708562,13,1,"SS06_SS17"
"156","chr1",7975000,0.0161980320791761,7,1,"SS06_SS17"
"157","chr1",8025000,0.011803947120868,7,1,"SS06_SS17"
"158","chr1",8075000,0.00721291763421646,27,1,"SS06_SS17"
"159","chr1",8125000,0.0113929373415187,14,1,"SS06_SS17"
"160","chr1",8175000,0.0153533254085178,24,1,"SS06_SS17"
"161","chr1",8225000,0.00787014932081799,15,1,"SS06_SS17"
"162","chr1",8275000,0.00701466345465783,38,1,"SS06_SS17"
"163","chr1",8325000,0.0103684571952886,37,1,"SS06_SS17"
"164","chr1",8375000,0.0080924425856231,11,1,"SS06_SS17"
"165","chr1",8425000,0.00664845224166538,32,1,"SS06_SS17"
"166","chr1",8475000,0.0239763398092907,12,1,"SS06_SS17"
"167","chr1",8525000,0.0118109798907687,15,1,"SS06_SS17"
"168","chr1",8575000,0.00942216445384967,54,1,"SS06_SS17"
"169","chr1",8625000,0.0105565108052629,31,1,"SS06_SS17"
"170","chr1",8675000,0.00838529080756424,29,1,"SS06_SS17"
"171","chr1",8725000,0.00808137703662561,27,1,"SS06_SS17"
"172","chr1",8775000,0.0124124010231645,12,1,"SS06_SS17"
"173","chr1",8825000,0.00947281793423066,34,1,"SS06_SS17"
"174","chr1",8875000,0.00602569123194315,19,1,"SS06_SS17"
"175","chr1",8925000,0.00839932754242202,16,1,"SS06_SS17"
"176","chr1",8975000,0.00333446192775808,4,1,"SS06_SS17"
"177","chr1",9025000,0.0149462785477852,34,1,"SS06_SS17"
"178","chr1",9075000,0.0106922361337561,29,1,"SS06_SS17"
"179","chr1",9125000,0.0089351596513961,35,1,"SS06_SS17"
"180","chr1",9175000,0.00826967675834727,31,1,"SS06_SS17"
"181","chr1",9225000,0.00621957623887364,13,1,"SS06_SS17"
"182","chr1",9275000,0.0100704662396876,13,1,"SS06_SS17"
"183","chr1",9325000,0.00727088606392729,19,1,"SS06_SS17"
"184","chr1",9375000,0.015195013783629,28,1,"SS06_SS17"
"185","chr1",9425000,0.00556096448525994,17,1,"SS06_SS17"
"186","chr1",9475000,0.0105572013822044,29,1,"SS06_SS17"
"187","chr1",9525000,0.00791397729165263,18,1,"SS06_SS17"
"188","chr1",9575000,0.00844475263830801,12,1,"SS06_SS17"
"189","chr1",9625000,0.00594507675025181,17,1,"SS06_SS17"
"190","chr1",9675000,0.0053980017669197,8,1,"SS06_SS17"
"191","chr1",9725000,0.00669182033971733,50,1,"SS06_SS17"
"192","chr1",9775000,0.00405906943516792,17,1,"SS06_SS17"
"193","chr1",9825000,0.00882097769530782,13,1,"SS06_SS17"
"194","chr1",9875000,0.00459532294642594,15,1,"SS06_SS17"
"195","chr1",9925000,0.00749881633937646,23,1,"SS06_SS17"
"196","chr1",9975000,0.00577843418788757,17,1,"SS06_SS17"
"197","chr1",10025000,0.00378406680901451,10,1,"SS06_SS17"
"198","chr1",10075000,0.00767932972588071,10,1,"SS06_SS17"
"199","chr1",10125000,0.0056427125802607,8,1,"SS06_SS17"
"200","chr1",10175000,0.00886014647594445,21,1,"SS06_SS17"
"201","chr1",10225000,0.009557695145836,29,1,"SS06_SS17"
"202","chr1",10275000,0.0098984902710517,24,1,"SS06_SS17"
"203","chr1",10325000,0.00632181195312716,22,1,"SS06_SS17"
"204","chr1",10375000,0.00863106991933546,34,1,"SS06_SS17"
"205","chr1",10425000,0.0107134647384763,19,1,"SS06_SS17"
"206","chr1",10475000,0.011728785718992,18,1,"SS06_SS17"
"207","chr1",10525000,0.0113130218180215,21,1,"SS06_SS17"
"208","chr1",10575000,0.00948556174960959,11,1,"SS06_SS17"
"209","chr1",10625000,0.0050481009949423,17,1,"SS06_SS17"
"210","chr1",10675000,0.00926478244550543,25,1,"SS06_SS17"
"211","chr1",10725000,0.00785941387209393,22,1,"SS06_SS17"
"212","chr1",10775000,0.0160969087190627,37,1,"SS06_SS17"
"213","chr1",10825000,0.012066450219387,26,1,"SS06_SS17"
"214","chr1",10875000,0.00958108421573974,21,1,"SS06_SS17"
"215","chr1",10925000,0.013799279792373,41,1,"SS06_SS17"
"216","chr1",10975000,0.0134378320254996,24,1,"SS06_SS17"
"217","chr1",11025000,0.0060677192336241,39,1,"SS06_SS17"
"218","chr1",11075000,0.00855705346671157,31,1,"SS06_SS17"
"219","chr1",11125000,0.00738580417187511,40,1,"SS06_SS17"
"220","chr1",11175000,0.0091918273931353,41,1,"SS06_SS17"
"221","chr1",11225000,0.0134555742498405,6,1,"SS06_SS17"
"222","chr1",11275000,0.009369941235409,6,1,"SS06_SS17"
"223","chr1",11325000,0.0135527152360856,74,1,"SS06_SS17"
"224","chr1",11375000,0.0073657589792366,20,1,"SS06_SS17"
"225","chr1",11425000,0.00756287755845506,16,1,"SS06_SS17"
"226","chr1",11475000,0.0125596383552909,13,1,"SS06_SS17"
"227","chr1",11525000,0.00660638283688553,8,1,"SS06_SS17"
"228","chr1",11575000,0.0071283006920016,14,1,"SS06_SS17"
"229","chr1",11625000,0.0152799469760039,7,1,"SS06_SS17"
"230","chr1",11675000,0.0137087315089805,45,1,"SS06_SS17"
"231","chr1",11725000,0.0156191508861609,13,1,"SS06_SS17"
"232","chr1",11775000,0.00422571240106542,7,1,"SS06_SS17"
"233","chr1",11825000,0.0405520473483333,4,1,"SS06_SS17"
"234","chr1",11875000,0.0033275447061539,4,1,"SS06_SS17"
"235","chr1",11925000,0.0153229592366193,12,1,"SS06_SS17"
"236","chr1",11975000,0.00895065948035193,15,1,"SS06_SS17"
"237","chr1",12025000,0.00252372923237932,7,1,"SS06_SS17"
"238","chr1",12075000,0.0152730006903425,10,1,"SS06_SS17"
"239","chr1",12125000,0.0085187560718086,20,1,"SS06_SS17"
"240","chr1",12175000,0.0081755637236085,14,1,"SS06_SS17"
"241","chr1",12225000,0.00415166250299593,8,1,"SS06_SS17"
"242","chr1",12275000,0.00603296201355337,11,1,"SS06_SS17"
"243","chr1",12325000,0.00504028373078906,12,1,"SS06_SS17"
"244","chr1",12375000,0.00492834739862499,13,1,"SS06_SS17"
"245","chr1",12425000,0.0125696935785662,12,1,"SS06_SS17"
"246","chr1",12475000,0.00506266337812489,16,1,"SS06_SS17"
"247","chr1",12525000,0.0136943237143594,17,1,"SS06_SS17"
"248","chr1",12575000,0.00776825170297961,12,1,"SS06_SS17"
"249","chr1",12625000,0.014530417795558,58,1,"SS06_SS17"
"250","chr1",12675000,0.00627166922607602,4,1,"SS06_SS17"
"251","chr1",12725000,0.0403779220273955,3,1,"SS06_SS17"
"252","chr1",12775000,0.00664173709716285,7,1,"SS06_SS17"
"253","chr1",12825000,0.00718097405886909,18,1,"SS06_SS17"
"254","chr1",12875000,0.00493473907991991,2,1,"SS06_SS17"
"255","chr1",12925000,0.00856412268477805,1,1,"SS06_SS17"
"256","chr1",12975000,0.00475535262706695,3,1,"SS06_SS17"
"257","chr1",13025000,0.00532872213394626,32,1,"SS06_SS17"
"258","chr1",13075000,0.0119210062137448,19,1,"SS06_SS17"
"259","chr1",13125000,0.00858258153057866,57,1,"SS06_SS17"
"260","chr1",13175000,0.0144513268492667,23,1,"SS06_SS17"
"261","chr1",13225000,0.00639431058804368,37,1,"SS06_SS17"
"262","chr1",13275000,0.0111197929591945,18,1,"SS06_SS17"
"263","chr1",13325000,0.00721233228019307,25,1,"SS06_SS17"
"264","chr1",13375000,0.00527796317300172,6,1,"SS06_SS17"
"265","chr1",13425000,0.00502132589312242,9,1,"SS06_SS17"
"266","chr1",13475000,0.00773170769479012,49,1,"SS06_SS17"
"267","chr1",13525000,0.0084322934352768,81,1,"SS06_SS17"
"268","chr1",13575000,0.0101370993568506,43,1,"SS06_SS17"
"269","chr1",13625000,0.0124967002830549,27,1,"SS06_SS17"
"270","chr1",13675000,0.00550957721514256,12,1,"SS06_SS17"
"271","chr1",13725000,0.0105498577971374,14,1,"SS06_SS17"
"272","chr1",13775000,0.00889361322912145,13,1,"SS06_SS17"
"273","chr1",13825000,0.00576004495644844,14,1,"SS06_SS17"
"274","chr1",13875000,0.0146089765725554,15,1,"SS06_SS17"
"275","chr1",13925000,0.00501214337185407,17,1,"SS06_SS17"
"276","chr1",13975000,0.0178546600723904,5,1,"SS06_SS17"
"277","chr1",14025000,0.00571336300392822,7,1,"SS06_SS17"
"278","chr1",14075000,0.00426743382984904,9,1,"SS06_SS17"
"279","chr1",14125000,0.00415062804706885,10,1,"SS06_SS17"
"280","chr1",14175000,0.00871307201078596,44,1,"SS06_SS17"
"281","chr1",14225000,0.0102717115014597,9,1,"SS06_SS17"
"282","chr1",14275000,0.00618112482062599,6,1,"SS06_SS17"
"283","chr1",14325000,0.00865874723568326,11,1,"SS06_SS17"
"284","chr1",14375000,0.0168436179076185,12,1,"SS06_SS17"
"285","chr1",14425000,0.0130904070304831,8,1,"SS06_SS17"
"286","chr1",14475000,0.0063043577765044,9,1,"SS06_SS17"
"287","chr1",14525000,0.00742720159916127,13,1,"SS06_SS17"
"288","chr1",14575000,0.011724574076637,27,1,"SS06_SS17"
"289","chr1",14625000,0.0091207160774926,68,1,"SS06_SS17"
"290","chr1",14675000,0.00698390208950975,27,1,"SS06_SS17"
"291","chr1",14725000,0.00741702200304045,38,1,"SS06_SS17"
"292","chr1",14775000,0.00780049115050725,40,1,"SS06_SS17"
"293","chr1",14825000,0.00929001909071803,35,1,"SS06_SS17"
"294","chr1",14875000,0.0194265952223384,11,1,"SS06_SS17"
"295","chr1",14925000,0.011257202113914,16,1,"SS06_SS17"
"296","chr1",14975000,0.0281376596818658,2,1,"SS06_SS17"
"297","chr1",15025000,0.010190287445916,16,1,"SS06_SS17"
"298","chr1",15075000,0.00942520229499857,13,1,"SS06_SS17"
"299","chr1",15125000,0.0182264374389076,9,1,"SS06_SS17"
"300","chr1",15175000,0.00886091658984288,16,1,"SS06_SS17"
"301","chr1",15225000,0.00911005353286948,11,1,"SS06_SS17"
"302","chr1",15275000,0.00644657524024752,6,1,"SS06_SS17"
"303","chr1",15325000,0.00650910828926097,10,1,"SS06_SS17"
"304","chr1",15375000,0.0142970168008563,6,1,"SS06_SS17"
"305","chr1",15425000,0.0174197319564346,3,1,"SS06_SS17"
"306","chr1",15475000,0.00865714605080571,38,1,"SS06_SS17"
"307","chr1",15525000,0.0169811647472191,25,1,"SS06_SS17"
"308","chr1",15575000,0.00869949965648168,13,1,"SS06_SS17"
"309","chr1",15625000,0.0152042259332019,23,1,"SS06_SS17"
"310","chr1",15675000,0.00540953050563865,17,1,"SS06_SS17"
"311","chr1",15725000,0.00745529242268021,10,1,"SS06_SS17"
"312","chr1",15775000,0.00824315840715467,4,1,"SS06_SS17"
"313","chr1",15825000,0.0036539731880771,5,1,"SS06_SS17"
"314","chr1",15925000,0.0121066339819212,3,1,"SS06_SS17"
"315","chr1",15975000,0.00850139570561584,8,1,"SS06_SS17"
"316","chr1",16025000,0.006147904960953,8,1,"SS06_SS17"
"317","chr1",16075000,0.00455126413335012,3,1,"SS06_SS17"
"318","chr1",16125000,0.00688768695610268,11,1,"SS06_SS17"
"319","chr1",16175000,0.00600751369902627,12,1,"SS06_SS17"
"320","chr1",16225000,0.00864066958775083,23,1,"SS06_SS17"
"321","chr1",16275000,0.0128600333898658,6,1,"SS06_SS17"
"322","chr1",16325000,0.00482252182678517,4,1,"SS06_SS17"
"323","chr1",16375000,0.00813053793362336,8,1,"SS06_SS17"
"324","chr1",16425000,0.00996400680337294,5,1,"SS06_SS17"
"325","chr1",16475000,0.00654445931517767,10,1,"SS06_SS17"
"326","chr1",16525000,0.0063164510553606,1,1,"SS06_SS17"
"327","chr1",16575000,0.00591718788164484,4,1,"SS06_SS17"
"328","chr1",16625000,0.00698267932790092,1,1,"SS06_SS17"
"329","chr1",16725000,0.0246765911969746,5,1,"SS06_SS17"
"330","chr1",16775000,0.005470030049663,2,1,"SS06_SS17"
"331","chr1",16825000,0.00695552251660834,5,1,"SS06_SS17"
"332","chr1",16875000,0.00642995837914076,3,1,"SS06_SS17"
"333","chr1",16925000,0.0212282452056313,10,1,"SS06_SS17"
"334","chr1",16975000,0.0105332754424174,9,1,"SS06_SS17"
"335","chr1",17025000,0.00682424218770626,9,1,"SS06_SS17"
"336","chr1",17075000,0.00266885984108986,7,1,"SS06_SS17"
"337","chr1",17125000,0.0113590070883463,20,1,"SS06_SS17"
"338","chr1",17175000,0.0187929179257968,10,1,"SS06_SS17"
"339","chr1",17225000,0.00390229279423491,10,1,"SS06_SS17"
"340","chr1",17275000,0.00672066184229857,32,1,"SS06_SS17"
"341","chr1",17325000,0.0142937263743536,7,1,"SS06_SS17"
"342","chr1",17375000,0.00633889658989767,28,1,"SS06_SS17"
"343","chr1",17425000,0.0023198654650511,3,1,"SS06_SS17"
"344","chr1",17475000,0.011771014227828,4,1,"SS06_SS17"
"345","chr1",17525000,0.00384957199103324,8,1,"SS06_SS17"
"346","chr1",17575000,0.0130947524654355,11,1,"SS06_SS17"
"347","chr1",17625000,0.00763454405573254,17,1,"SS06_SS17"
"348","chr1",17675000,0.0157494441678806,9,1,"SS06_SS17"
"349","chr1",17725000,0.00804188392569017,19,1,"SS06_SS17"
"350","chr1",17775000,0.00710318271716434,14,1,"SS06_SS17"
"351","chr1",17825000,0.0069378994350113,11,1,"SS06_SS17"
"352","chr1",17875000,0.00799730240162763,22,1,"SS06_SS17"
"353","chr1",17925000,0.00526165172739953,14,1,"SS06_SS17"
"354","chr1",17975000,0.008222667501466,12,1,"SS06_SS17"
"355","chr1",18025000,0.00787135724402352,3,1,"SS06_SS17"
"356","chr1",18075000,0.0136596307586128,3,1,"SS06_SS17"
"357","chr1",18125000,0.00766941645103344,4,1,"SS06_SS17"
"358","chr1",18175000,0.00475853321127403,32,1,"SS06_SS17"
"359","chr1",18225000,0.0130730758073601,21,1,"SS06_SS17"
"360","chr1",18275000,0.0126083993671106,13,1,"SS06_SS17"
"361","chr1",18325000,0.00865750476589559,17,1,"SS06_SS17"
"362","chr1",18375000,0.00694208825157592,12,1,"SS06_SS17"
"363","chr1",18425000,0.00961522042202918,32,1,"SS06_SS17"
"364","chr1",18475000,0.0143177032599123,14,1,"SS06_SS17"
"365","chr1",18525000,0.00914216687006404,11,1,"SS06_SS17"
"366","chr1",18575000,0.00859196484927365,12,1,"SS06_SS17"
"367","chr1",18625000,0.0067398403766636,12,1,"SS06_SS17"
"368","chr1",18675000,0.0100769710737836,16,1,"SS06_SS17"
"369","chr1",18725000,0.00724519972397045,60,1,"SS06_SS17"
"370","chr1",18775000,0.00550773293540336,8,1,"SS06_SS17"
"371","chr1",18825000,0.00782550837394451,5,1,"SS06_SS17"
"372","chr1",18875000,0.0278541092576216,2,1,"SS06_SS17"
"373","chr1",18925000,0.0137766834429178,28,1,"SS06_SS17"
"374","chr1",18975000,0.0110941887089589,30,1,"SS06_SS17"
"375","chr1",19025000,0.0157289283649893,8,1,"SS06_SS17"
"376","chr1",19075000,0.00813907867239395,14,1,"SS06_SS17"
"377","chr1",19125000,0.00490219929933826,9,1,"SS06_SS17"
"378","chr1",19175000,0.00875727268771184,8,1,"SS06_SS17"
"379","chr1",19225000,0.00819347728986813,28,1,"SS06_SS17"
"380","chr1",19275000,0.00712067139538816,10,1,"SS06_SS17"
"381","chr1",19325000,0.0115902971761078,9,1,"SS06_SS17"
"382","chr1",19375000,0.00373393215508688,12,1,"SS06_SS17"
"383","chr1",19425000,0.00890885369943361,25,1,"SS06_SS17"
"384","chr1",19475000,0.0060264794592185,34,1,"SS06_SS17"
"385","chr1",19525000,0.00708108813148601,38,1,"SS06_SS17"
"386","chr1",19575000,0.00711781432494278,17,1,"SS06_SS17"
"387","chr1",19625000,0.010332385742401,5,1,"SS06_SS17"
"388","chr1",19675000,0.0164110260533846,10,1,"SS06_SS17"
"389","chr1",19725000,0.0076250921120234,13,1,"SS06_SS17"
"390","chr1",19775000,0.0112992361348183,13,1,"SS06_SS17"
"391","chr1",19825000,0.0158511887086597,6,1,"SS06_SS17"
"392","chr1",19875000,0.0109749007873339,13,1,"SS06_SS17"
"393","chr1",19925000,0.00293509923094756,7,1,"SS06_SS17"
"394","chr1",19975000,0.00517650090912695,9,1,"SS06_SS17"
"395","chr1",20025000,0.00743118028429312,19,1,"SS06_SS17"
"396","chr1",20075000,0.00709174845518288,10,1,"SS06_SS17"
"397","chr1",20125000,0.00906373535083414,14,1,"SS06_SS17"
"398","chr1",20175000,0.00741003115678837,15,1,"SS06_SS17"
"399","chr1",20225000,0.00818579022899657,19,1,"SS06_SS17"
"400","chr1",20275000,0.00977450589248809,28,1,"SS06_SS17"
"401","chr1",20325000,0.00734477374734126,27,1,"SS06_SS17"
"402","chr1",20375000,0.00925999051267692,32,1,"SS06_SS17"
"403","chr1",20425000,0.00617989337476998,11,1,"SS06_SS17"
"404","chr1",20475000,0.00699695061460836,9,1,"SS06_SS17"
"405","chr1",20525000,0.0110187779676897,15,1,"SS06_SS17"
"406","chr1",20575000,0.0137863167541526,6,1,"SS06_SS17"
"407","chr1",20625000,0.0136966775238756,7,1,"SS06_SS17"
"408","chr1",20675000,0.0228483416865046,5,1,"SS06_SS17"
"409","chr1",20725000,0.00595004634178358,5,1,"SS06_SS17"
"410","chr1",20775000,0.00685969990927133,16,1,"SS06_SS17"
"411","chr1",20825000,0.00933374014721045,15,1,"SS06_SS17"
