"","CHROM","midPos","fst","nloci","p","pop"
"31","chr1",1575000,0.0140945090392624,17,1,"TB06_TB17"
"32","chr1",1625000,0.0161135691708917,15,1,"TB06_TB17"
"33","chr1",1675000,0.00578344747624237,40,1,"TB06_TB17"
"34","chr1",1725000,0.00605843092378009,11,1,"TB06_TB17"
"35","chr1",1775000,0.00438869404775959,10,1,"TB06_TB17"
"36","chr1",1825000,0.00828488162465695,71,1,"TB06_TB17"
"37","chr1",1875000,0.00747283219897525,79,1,"TB06_TB17"
"38","chr1",1925000,0.00777708029672157,43,1,"TB06_TB17"
"39","chr1",1975000,0.00740123950233489,51,1,"TB06_TB17"
"40","chr1",2025000,0.00633408655514885,41,1,"TB06_TB17"
"41","chr1",2075000,0.0108476278262613,33,1,"TB06_TB17"
"42","chr1",2125000,0.00609910487479379,22,1,"TB06_TB17"
"43","chr1",2175000,0.00791511999994419,13,1,"TB06_TB17"
"44","chr1",2225000,0.00741051296346036,12,1,"TB06_TB17"
"45","chr1",2275000,0.010750031645984,4,1,"TB06_TB17"
"46","chr1",2375000,0.00254077491897152,5,1,"TB06_TB17"
"47","chr1",2425000,0.0066576282983895,13,1,"TB06_TB17"
"48","chr1",2475000,0.0122945121012529,21,1,"TB06_TB17"
"49","chr1",2525000,0.00764621264652513,34,1,"TB06_TB17"
"50","chr1",2575000,0.0048541659840025,38,1,"TB06_TB17"
"51","chr1",2625000,0.00735630389902511,136,1,"TB06_TB17"
"52","chr1",2675000,0.00651114979689961,52,1,"TB06_TB17"
"53","chr1",2725000,0.0113753410268007,16,1,"TB06_TB17"
"54","chr1",2775000,0.00608544994283032,11,1,"TB06_TB17"
"55","chr1",2825000,0.00897886410115334,29,1,"TB06_TB17"
"56","chr1",2875000,0.00711699732750563,15,1,"TB06_TB17"
"57","chr1",2925000,0.00491595463637125,23,1,"TB06_TB17"
"58","chr1",2975000,0.00807256622421243,38,1,"TB06_TB17"
"59","chr1",3025000,0.0115527155296947,48,1,"TB06_TB17"
"60","chr1",3075000,0.00745669184372638,49,1,"TB06_TB17"
"61","chr1",3125000,0.0148166205268845,29,1,"TB06_TB17"
"62","chr1",3175000,0.0158574844409775,16,1,"TB06_TB17"
"63","chr1",3225000,0.00579055611860861,5,1,"TB06_TB17"
"64","chr1",3275000,0.00524856110699248,19,1,"TB06_TB17"
"65","chr1",3325000,0.0110987209941599,12,1,"TB06_TB17"
"66","chr1",3375000,0.0135920013299828,17,1,"TB06_TB17"
"67","chr1",3425000,0.0102957010334427,13,1,"TB06_TB17"
"68","chr1",3475000,0.0115332968351823,20,1,"TB06_TB17"
"69","chr1",3525000,0.0109364464518968,19,1,"TB06_TB17"
"70","chr1",3575000,0.00576112788438503,11,1,"TB06_TB17"
"71","chr1",3625000,0.0103933511258603,7,1,"TB06_TB17"
"72","chr1",3675000,0.0107181278264879,7,1,"TB06_TB17"
"73","chr1",3725000,0.00256942697429294,12,1,"TB06_TB17"
"74","chr1",3775000,0.00933294044566204,17,1,"TB06_TB17"
"75","chr1",3825000,0.0101841110891052,37,1,"TB06_TB17"
"76","chr1",3875000,0.00782520761761903,103,1,"TB06_TB17"
"77","chr1",3925000,0.0056576873214516,17,1,"TB06_TB17"
"78","chr1",3975000,0.0151187904967603,1,1,"TB06_TB17"
"79","chr1",4075000,0.0143198090692124,1,1,"TB06_TB17"
"80","chr1",4125000,0.0132148838993868,1,1,"TB06_TB17"
"81","chr1",4175000,0.00666060488767433,24,1,"TB06_TB17"
"82","chr1",4225000,0.00729150684418398,23,1,"TB06_TB17"
"83","chr1",4275000,0.0087035713496268,14,1,"TB06_TB17"
"84","chr1",4325000,0.00548447799876049,20,1,"TB06_TB17"
"85","chr1",4375000,0.00811673469992884,35,1,"TB06_TB17"
"86","chr1",4425000,0.00607591746520998,16,1,"TB06_TB17"
"87","chr1",4475000,0.00615537112599535,29,1,"TB06_TB17"
"88","chr1",4525000,0.0124721468426004,41,1,"TB06_TB17"
"89","chr1",4575000,0.0113065873245957,27,1,"TB06_TB17"
"90","chr1",4625000,0.00376683290664844,7,1,"TB06_TB17"
"91","chr1",4675000,0.00200346699252607,4,1,"TB06_TB17"
"92","chr1",4725000,0.0149605902761885,6,1,"TB06_TB17"
"93","chr1",4775000,0.0061838035701185,16,1,"TB06_TB17"
"94","chr1",4825000,0.00640566547366718,113,1,"TB06_TB17"
"95","chr1",4875000,0.00597157093346492,40,1,"TB06_TB17"
"96","chr1",4925000,0.00536170433947082,30,1,"TB06_TB17"
"97","chr1",4975000,0.00728427359490109,30,1,"TB06_TB17"
"98","chr1",5025000,0.0286654618174188,20,1,"TB06_TB17"
"99","chr1",5075000,0.00919110035996542,16,1,"TB06_TB17"
"100","chr1",5125000,0.00680548181915355,13,1,"TB06_TB17"
"101","chr1",5175000,0.00844985368414655,20,1,"TB06_TB17"
"102","chr1",5225000,0.00742245270874731,22,1,"TB06_TB17"
"103","chr1",5275000,0.0107518385669808,17,1,"TB06_TB17"
"104","chr1",5325000,0.00798202365187041,27,1,"TB06_TB17"
"105","chr1",5375000,0.00648721848057977,19,1,"TB06_TB17"
"106","chr1",5425000,0.0194267332229403,25,1,"TB06_TB17"
"107","chr1",5475000,0.0105679945856832,30,1,"TB06_TB17"
"108","chr1",5525000,0.0108499460527775,10,1,"TB06_TB17"
"109","chr1",5575000,0.00642521300785893,15,1,"TB06_TB17"
"110","chr1",5625000,0.00589605756647772,11,1,"TB06_TB17"
"111","chr1",5675000,0.00761112698962361,21,1,"TB06_TB17"
"112","chr1",5725000,0.0161479503389668,6,1,"TB06_TB17"
"113","chr1",5775000,0.0066696279658389,7,1,"TB06_TB17"
"114","chr1",5825000,0.00293949031583995,16,1,"TB06_TB17"
"115","chr1",5875000,0.0122728360713541,22,1,"TB06_TB17"
"116","chr1",5925000,0.00785542053973137,29,1,"TB06_TB17"
"117","chr1",5975000,0.00431779772778337,11,1,"TB06_TB17"
"118","chr1",6025000,0.0145519504962918,8,1,"TB06_TB17"
"119","chr1",6075000,0.00551348641340853,15,1,"TB06_TB17"
"120","chr1",6125000,0.0036558033289315,10,1,"TB06_TB17"
"121","chr1",6175000,0.0252246591055452,16,1,"TB06_TB17"
"122","chr1",6225000,0.0164313337132996,15,1,"TB06_TB17"
"123","chr1",6275000,0.00571719134513235,10,1,"TB06_TB17"
"124","chr1",6325000,0.00300089418219782,4,1,"TB06_TB17"
"125","chr1",6375000,0.00835707789666341,4,1,"TB06_TB17"
"126","chr1",6425000,0.00560817451663928,12,1,"TB06_TB17"
"127","chr1",6475000,0.00982846048759893,23,1,"TB06_TB17"
"128","chr1",6525000,0.0211282534659821,30,1,"TB06_TB17"
"129","chr1",6575000,0.0131953532786012,39,1,"TB06_TB17"
"130","chr1",6625000,0.00782713233551324,27,1,"TB06_TB17"
"131","chr1",6675000,0.00596344891349622,17,1,"TB06_TB17"
"132","chr1",6725000,0.0109468888198784,43,1,"TB06_TB17"
"133","chr1",6775000,0.0158340286628584,10,1,"TB06_TB17"
"134","chr1",6825000,0.00749368566697188,18,1,"TB06_TB17"
"135","chr1",6875000,0.00342882885889243,9,1,"TB06_TB17"
"136","chr1",6925000,0.00565334567177356,11,1,"TB06_TB17"
"137","chr1",6975000,0.0104088964874058,15,1,"TB06_TB17"
"138","chr1",7025000,0.014491042393353,27,1,"TB06_TB17"
"139","chr1",7075000,0.0108022414562339,32,1,"TB06_TB17"
"140","chr1",7125000,0.010717465936841,14,1,"TB06_TB17"
"141","chr1",7175000,0.00405250678422993,8,1,"TB06_TB17"
"142","chr1",7225000,0.0137795275590551,1,1,"TB06_TB17"
"143","chr1",7275000,0.00581924803064396,8,1,"TB06_TB17"
"144","chr1",7325000,0.00549135843542597,16,1,"TB06_TB17"
"145","chr1",7375000,0.018178154516176,17,1,"TB06_TB17"
"146","chr1",7425000,0.0131560104614967,3,1,"TB06_TB17"
"147","chr1",7475000,0.0124686548256384,10,1,"TB06_TB17"
"148","chr1",7525000,0.0151228733459357,1,1,"TB06_TB17"
"149","chr1",7625000,0.00296819849818343,11,1,"TB06_TB17"
"150","chr1",7675000,0.00672999176691776,19,1,"TB06_TB17"
"151","chr1",7725000,0.00733350579819362,24,1,"TB06_TB17"
"152","chr1",7775000,0.0038334742550488,10,1,"TB06_TB17"
"153","chr1",7825000,0.007788968912891,13,1,"TB06_TB17"
"154","chr1",7875000,0.0179775563853497,27,1,"TB06_TB17"
"155","chr1",7925000,0.00943951178236528,13,1,"TB06_TB17"
"156","chr1",7975000,0.00310366433675407,7,1,"TB06_TB17"
"157","chr1",8025000,0.00762045991603945,7,1,"TB06_TB17"
"158","chr1",8075000,0.00567282899893067,27,1,"TB06_TB17"
"159","chr1",8125000,0.00731615251213424,14,1,"TB06_TB17"
"160","chr1",8175000,0.00358105576639698,24,1,"TB06_TB17"
"161","chr1",8225000,0.00902591071586847,15,1,"TB06_TB17"
"162","chr1",8275000,0.0153775190782681,38,1,"TB06_TB17"
"163","chr1",8325000,0.0109431117036626,37,1,"TB06_TB17"
"164","chr1",8375000,0.0261133273295126,11,1,"TB06_TB17"
"165","chr1",8425000,0.0217932951427348,32,1,"TB06_TB17"
"166","chr1",8475000,0.0119103069603664,12,1,"TB06_TB17"
"167","chr1",8525000,0.0153798354146155,15,1,"TB06_TB17"
"168","chr1",8575000,0.00877214912021643,54,1,"TB06_TB17"
"169","chr1",8625000,0.00414800683390711,31,1,"TB06_TB17"
"170","chr1",8675000,0.0112036049940677,29,1,"TB06_TB17"
"171","chr1",8725000,0.0104355849951381,27,1,"TB06_TB17"
"172","chr1",8775000,0.0035015504007233,12,1,"TB06_TB17"
"173","chr1",8825000,0.00611292500191645,34,1,"TB06_TB17"
"174","chr1",8875000,0.00724665323200298,19,1,"TB06_TB17"
"175","chr1",8925000,0.0104336395746351,16,1,"TB06_TB17"
"176","chr1",8975000,0.0180851063829787,4,1,"TB06_TB17"
"177","chr1",9025000,0.00661414582481298,34,1,"TB06_TB17"
"178","chr1",9075000,0.00867955041076998,29,1,"TB06_TB17"
"179","chr1",9125000,0.00700031096536796,35,1,"TB06_TB17"
"180","chr1",9175000,0.00862566082451209,31,1,"TB06_TB17"
"181","chr1",9225000,0.00993941340854365,13,1,"TB06_TB17"
"182","chr1",9275000,0.00294036123631999,13,1,"TB06_TB17"
"183","chr1",9325000,0.00382176175343156,19,1,"TB06_TB17"
"184","chr1",9375000,0.00972824656853129,28,1,"TB06_TB17"
"185","chr1",9425000,0.0174804433522008,17,1,"TB06_TB17"
"186","chr1",9475000,0.0046914483791952,29,1,"TB06_TB17"
"187","chr1",9525000,0.00605962957240102,18,1,"TB06_TB17"
"188","chr1",9575000,0.0118900566135298,12,1,"TB06_TB17"
"189","chr1",9625000,0.00866030640360009,17,1,"TB06_TB17"
"190","chr1",9675000,0.0112252392800815,8,1,"TB06_TB17"
"191","chr1",9725000,0.00492009567755368,50,1,"TB06_TB17"
"192","chr1",9775000,0.0184468019684302,17,1,"TB06_TB17"
"193","chr1",9825000,0.0074833243721562,13,1,"TB06_TB17"
"194","chr1",9875000,0.0048715888789843,15,1,"TB06_TB17"
"195","chr1",9925000,0.00317765385874125,23,1,"TB06_TB17"
"196","chr1",9975000,0.0116359687842616,17,1,"TB06_TB17"
"197","chr1",10025000,0.00602567323098097,10,1,"TB06_TB17"
"198","chr1",10075000,0.00663284451487857,10,1,"TB06_TB17"
"199","chr1",10125000,0.00428709443684083,8,1,"TB06_TB17"
"200","chr1",10175000,0.00471732294024978,21,1,"TB06_TB17"
"201","chr1",10225000,0.00740382994840606,29,1,"TB06_TB17"
"202","chr1",10275000,0.0156302029742141,24,1,"TB06_TB17"
"203","chr1",10325000,0.00535318759383853,22,1,"TB06_TB17"
"204","chr1",10375000,0.00327734216819306,34,1,"TB06_TB17"
"205","chr1",10425000,0.00592866584431384,19,1,"TB06_TB17"
"206","chr1",10475000,0.00622005860686391,18,1,"TB06_TB17"
"207","chr1",10525000,0.00558875278162571,21,1,"TB06_TB17"
"208","chr1",10575000,0.00904951097684574,11,1,"TB06_TB17"
"209","chr1",10625000,0.00762377065688551,17,1,"TB06_TB17"
"210","chr1",10675000,0.00554274103540051,25,1,"TB06_TB17"
"211","chr1",10725000,0.00722350045481299,22,1,"TB06_TB17"
"212","chr1",10775000,0.00856186762771173,37,1,"TB06_TB17"
"213","chr1",10825000,0.00629239240761342,26,1,"TB06_TB17"
"214","chr1",10875000,0.00841547807124897,21,1,"TB06_TB17"
"215","chr1",10925000,0.00925955802361958,41,1,"TB06_TB17"
"216","chr1",10975000,0.00392119158664041,24,1,"TB06_TB17"
"217","chr1",11025000,0.0181154502871858,39,1,"TB06_TB17"
"218","chr1",11075000,0.00637903256224977,31,1,"TB06_TB17"
"219","chr1",11125000,0.00469377603928325,40,1,"TB06_TB17"
"220","chr1",11175000,0.00665964172307163,41,1,"TB06_TB17"
"221","chr1",11225000,0.00584143066498075,6,1,"TB06_TB17"
"222","chr1",11275000,0.00454280294738068,6,1,"TB06_TB17"
"223","chr1",11325000,0.00901923350232902,74,1,"TB06_TB17"
"224","chr1",11375000,0.00675239176965215,20,1,"TB06_TB17"
"225","chr1",11425000,0.00968777098878345,16,1,"TB06_TB17"
"226","chr1",11475000,0.00487267273370782,13,1,"TB06_TB17"
"227","chr1",11525000,0.0118934617930038,8,1,"TB06_TB17"
"228","chr1",11575000,0.00560505674914495,14,1,"TB06_TB17"
"229","chr1",11625000,0.00338665982019489,7,1,"TB06_TB17"
"230","chr1",11675000,0.00773927741753546,45,1,"TB06_TB17"
"231","chr1",11725000,0.00669415245647281,13,1,"TB06_TB17"
"232","chr1",11775000,0.00463904571004738,7,1,"TB06_TB17"
"233","chr1",11825000,0.00232110026870315,4,1,"TB06_TB17"
"234","chr1",11875000,0.00277470150754743,4,1,"TB06_TB17"
"235","chr1",11925000,0.00585717893851533,12,1,"TB06_TB17"
"236","chr1",11975000,0.0079781194622184,15,1,"TB06_TB17"
"237","chr1",12025000,0.0057506938863153,7,1,"TB06_TB17"
"238","chr1",12075000,0.00452520350255502,10,1,"TB06_TB17"
"239","chr1",12125000,0.00666890528980385,20,1,"TB06_TB17"
"240","chr1",12175000,0.00337870134652358,14,1,"TB06_TB17"
"241","chr1",12225000,0.00857171424174032,8,1,"TB06_TB17"
"242","chr1",12275000,0.00708315611130587,11,1,"TB06_TB17"
"243","chr1",12325000,0.0113536316947909,12,1,"TB06_TB17"
"244","chr1",12375000,0.00663899806270876,13,1,"TB06_TB17"
"245","chr1",12425000,0.00951556209510964,12,1,"TB06_TB17"
"246","chr1",12475000,0.00305035185427487,16,1,"TB06_TB17"
"247","chr1",12525000,0.0156270591331882,17,1,"TB06_TB17"
"248","chr1",12575000,0.00664348876124825,12,1,"TB06_TB17"
"249","chr1",12625000,0.00836498101139316,58,1,"TB06_TB17"
"250","chr1",12675000,0.0118437909687361,4,1,"TB06_TB17"
"251","chr1",12725000,0.0048169326823212,3,1,"TB06_TB17"
"252","chr1",12775000,0.0093374100143783,7,1,"TB06_TB17"
"253","chr1",12825000,0.0133851434447063,18,1,"TB06_TB17"
"254","chr1",12875000,0.00663597273870659,2,1,"TB06_TB17"
"255","chr1",12925000,0.0138067061143984,1,1,"TB06_TB17"
"256","chr1",12975000,0.00379983741989149,3,1,"TB06_TB17"
"257","chr1",13025000,0.0108066414767794,32,1,"TB06_TB17"
"258","chr1",13075000,0.00567937005081323,19,1,"TB06_TB17"
"259","chr1",13125000,0.00489569457089024,57,1,"TB06_TB17"
"260","chr1",13175000,0.0113012881544391,23,1,"TB06_TB17"
"261","chr1",13225000,0.0107463989877628,37,1,"TB06_TB17"
"262","chr1",13275000,0.00573580401650876,18,1,"TB06_TB17"
"263","chr1",13325000,0.00475430975682787,25,1,"TB06_TB17"
"264","chr1",13375000,0.00466863694035237,6,1,"TB06_TB17"
"265","chr1",13425000,0.011000895098375,9,1,"TB06_TB17"
"266","chr1",13475000,0.00695806265395731,49,1,"TB06_TB17"
"267","chr1",13525000,0.0077061164312968,81,1,"TB06_TB17"
"268","chr1",13575000,0.00716878276183951,43,1,"TB06_TB17"
"269","chr1",13625000,0.00952475920582688,27,1,"TB06_TB17"
"270","chr1",13675000,0.00958846017370479,12,1,"TB06_TB17"
"271","chr1",13725000,0.0075804782478339,14,1,"TB06_TB17"
"272","chr1",13775000,0.0142880414754925,13,1,"TB06_TB17"
"273","chr1",13825000,0.0141174456196503,14,1,"TB06_TB17"
"274","chr1",13875000,0.00608984398296835,15,1,"TB06_TB17"
"275","chr1",13925000,0.0102010169644665,17,1,"TB06_TB17"
"276","chr1",13975000,0.00905889198542247,5,1,"TB06_TB17"
"277","chr1",14025000,0.0100710900473934,7,1,"TB06_TB17"
"278","chr1",14075000,0.00662718073652323,9,1,"TB06_TB17"
"279","chr1",14125000,0.0115605686888562,10,1,"TB06_TB17"
"280","chr1",14175000,0.0100818146731047,44,1,"TB06_TB17"
"281","chr1",14225000,0.00564877863968383,9,1,"TB06_TB17"
"282","chr1",14275000,0.00324302931214349,6,1,"TB06_TB17"
"283","chr1",14325000,0.0044070155257843,11,1,"TB06_TB17"
"284","chr1",14375000,0.00553038118818501,12,1,"TB06_TB17"
"285","chr1",14425000,0.0118574201162251,8,1,"TB06_TB17"
"286","chr1",14475000,0.00306913945230947,9,1,"TB06_TB17"
"287","chr1",14525000,0.0199687127166699,13,1,"TB06_TB17"
"288","chr1",14575000,0.00578538167304174,27,1,"TB06_TB17"
"289","chr1",14625000,0.00563040503604207,68,1,"TB06_TB17"
"290","chr1",14675000,0.0134096255619567,27,1,"TB06_TB17"
"291","chr1",14725000,0.00669655822674179,38,1,"TB06_TB17"
"292","chr1",14775000,0.00643499870439067,40,1,"TB06_TB17"
"293","chr1",14825000,0.0037541320163365,35,1,"TB06_TB17"
"294","chr1",14875000,0.0101663204006417,11,1,"TB06_TB17"
"295","chr1",14925000,0.0167332272743627,16,1,"TB06_TB17"
"296","chr1",14975000,0.00323689011192876,2,1,"TB06_TB17"
"297","chr1",15025000,0.00656179305036924,16,1,"TB06_TB17"
"298","chr1",15075000,0.0140456950087578,13,1,"TB06_TB17"
"299","chr1",15125000,0.0090252481465243,9,1,"TB06_TB17"
"300","chr1",15175000,0.00952562515387256,16,1,"TB06_TB17"
"301","chr1",15225000,0.00640578828274113,11,1,"TB06_TB17"
"302","chr1",15275000,0.00235964410219054,6,1,"TB06_TB17"
"303","chr1",15325000,0.0108152559901317,10,1,"TB06_TB17"
"304","chr1",15375000,0.0207233402198587,6,1,"TB06_TB17"
"305","chr1",15425000,0.0049269416713221,3,1,"TB06_TB17"
"306","chr1",15475000,0.00630611502802853,38,1,"TB06_TB17"
"307","chr1",15525000,0.00577099839839611,25,1,"TB06_TB17"
"308","chr1",15575000,0.0056820929445331,13,1,"TB06_TB17"
"309","chr1",15625000,0.00441181412405853,23,1,"TB06_TB17"
"310","chr1",15675000,0.0108834363820143,17,1,"TB06_TB17"
"311","chr1",15725000,0.0061394772756834,10,1,"TB06_TB17"
"312","chr1",15775000,0.0189671242012587,4,1,"TB06_TB17"
"313","chr1",15825000,0.0159355653641922,5,1,"TB06_TB17"
"314","chr1",15925000,0.0217431727901782,3,1,"TB06_TB17"
"315","chr1",15975000,0.00497189910734207,8,1,"TB06_TB17"
"316","chr1",16025000,0.00493142505143336,8,1,"TB06_TB17"
"317","chr1",16075000,0.00435852632632589,3,1,"TB06_TB17"
"318","chr1",16125000,0.00633488341771877,11,1,"TB06_TB17"
"319","chr1",16175000,0.00941574285662938,12,1,"TB06_TB17"
"320","chr1",16225000,0.00649470009653725,23,1,"TB06_TB17"
"321","chr1",16275000,0.00252936550787822,6,1,"TB06_TB17"
"322","chr1",16325000,0.011670352583467,4,1,"TB06_TB17"
"323","chr1",16375000,0.0054271995356239,8,1,"TB06_TB17"
"324","chr1",16425000,0.0057601883331142,5,1,"TB06_TB17"
"325","chr1",16475000,0.0032354888848755,10,1,"TB06_TB17"
"326","chr1",16525000,0.0188242797725456,1,1,"TB06_TB17"
"327","chr1",16575000,0.0185559171199875,4,1,"TB06_TB17"
"328","chr1",16625000,0.0015792463913257,1,1,"TB06_TB17"
"329","chr1",16725000,0.0159205336548974,5,1,"TB06_TB17"
"330","chr1",16775000,0.0108540360346059,2,1,"TB06_TB17"
"331","chr1",16825000,0.00421105914348047,5,1,"TB06_TB17"
"332","chr1",16875000,0.0210263625985611,3,1,"TB06_TB17"
"333","chr1",16925000,0.00255907369922494,10,1,"TB06_TB17"
"334","chr1",16975000,0.00971711236051922,9,1,"TB06_TB17"
"335","chr1",17025000,0.00901461667709688,9,1,"TB06_TB17"
"336","chr1",17075000,0.0110316937580129,7,1,"TB06_TB17"
"337","chr1",17125000,0.00400352677600561,20,1,"TB06_TB17"
"338","chr1",17175000,0.0185421065745833,10,1,"TB06_TB17"
"339","chr1",17225000,0.0207466942599938,10,1,"TB06_TB17"
"340","chr1",17275000,0.00738581669542293,32,1,"TB06_TB17"
"341","chr1",17325000,0.00602439414424237,7,1,"TB06_TB17"
"342","chr1",17375000,0.00930335503320805,28,1,"TB06_TB17"
"343","chr1",17425000,0.0161330386199349,3,1,"TB06_TB17"
"344","chr1",17475000,0.00329208307368297,4,1,"TB06_TB17"
"345","chr1",17525000,0.00533909470328638,8,1,"TB06_TB17"
"346","chr1",17575000,0.00786298182683591,11,1,"TB06_TB17"
"347","chr1",17625000,0.00741807435109181,17,1,"TB06_TB17"
"348","chr1",17675000,0.00580331065246165,9,1,"TB06_TB17"
"349","chr1",17725000,0.00692665312709472,19,1,"TB06_TB17"
"350","chr1",17775000,0.0147307842343718,14,1,"TB06_TB17"
"351","chr1",17825000,0.00536939937439521,11,1,"TB06_TB17"
"352","chr1",17875000,0.0135721715146769,22,1,"TB06_TB17"
"353","chr1",17925000,0.0161999095502872,14,1,"TB06_TB17"
"354","chr1",17975000,0.00548561865265303,12,1,"TB06_TB17"
"355","chr1",18025000,0.0256934243393927,3,1,"TB06_TB17"
"356","chr1",18075000,0.0222432338450358,3,1,"TB06_TB17"
"357","chr1",18125000,0.0052125053692288,4,1,"TB06_TB17"
"358","chr1",18175000,0.0065511911506664,32,1,"TB06_TB17"
"359","chr1",18225000,0.00799994068625997,21,1,"TB06_TB17"
"360","chr1",18275000,0.00654592452660599,13,1,"TB06_TB17"
"361","chr1",18325000,0.00540466979755766,17,1,"TB06_TB17"
"362","chr1",18375000,0.00603786785352136,12,1,"TB06_TB17"
"363","chr1",18425000,0.00295499402329525,32,1,"TB06_TB17"
"364","chr1",18475000,0.00973161198079813,14,1,"TB06_TB17"
"365","chr1",18525000,0.00490672068050405,11,1,"TB06_TB17"
"366","chr1",18575000,0.00703702389821089,12,1,"TB06_TB17"
"367","chr1",18625000,0.00398445264493664,12,1,"TB06_TB17"
"368","chr1",18675000,0.00597268454023799,16,1,"TB06_TB17"
"369","chr1",18725000,0.0048811245856832,60,1,"TB06_TB17"
"370","chr1",18775000,0.0102322433042473,8,1,"TB06_TB17"
"371","chr1",18825000,0.0152415863514466,5,1,"TB06_TB17"
"372","chr1",18875000,0.0142977291841884,2,1,"TB06_TB17"
"373","chr1",18925000,0.00543052706480608,28,1,"TB06_TB17"
"374","chr1",18975000,0.00396281998052115,30,1,"TB06_TB17"
"375","chr1",19025000,0.0156554820757791,8,1,"TB06_TB17"
"376","chr1",19075000,0.00771229949934628,14,1,"TB06_TB17"
"377","chr1",19125000,0.0066701264499835,9,1,"TB06_TB17"
"378","chr1",19175000,0.00650035434017958,8,1,"TB06_TB17"
"379","chr1",19225000,0.00650774378606229,28,1,"TB06_TB17"
"380","chr1",19275000,0.00803628400899798,10,1,"TB06_TB17"
"381","chr1",19325000,0.00443061190462958,9,1,"TB06_TB17"
"382","chr1",19375000,0.0155247670400388,12,1,"TB06_TB17"
"383","chr1",19425000,0.0123874112363138,25,1,"TB06_TB17"
"384","chr1",19475000,0.00667138162312846,34,1,"TB06_TB17"
"385","chr1",19525000,0.00699762875061249,38,1,"TB06_TB17"
"386","chr1",19575000,0.0189698200464206,17,1,"TB06_TB17"
"387","chr1",19625000,0.00394389162367908,5,1,"TB06_TB17"
"388","chr1",19675000,0.00852261019637485,10,1,"TB06_TB17"
"389","chr1",19725000,0.0132055851261818,13,1,"TB06_TB17"
"390","chr1",19775000,0.00732062836541727,13,1,"TB06_TB17"
"391","chr1",19825000,0.0224107439840079,6,1,"TB06_TB17"
"392","chr1",19875000,0.0136311494093396,13,1,"TB06_TB17"
"393","chr1",19925000,0.014740383654473,7,1,"TB06_TB17"
"394","chr1",19975000,0.00528274696159916,9,1,"TB06_TB17"
"395","chr1",20025000,0.00321645128017998,19,1,"TB06_TB17"
"396","chr1",20075000,0.0141226542851615,10,1,"TB06_TB17"
"397","chr1",20125000,0.0146146605513677,14,1,"TB06_TB17"
"398","chr1",20175000,0.0083979573245129,15,1,"TB06_TB17"
"399","chr1",20225000,0.00782093481930147,19,1,"TB06_TB17"
"400","chr1",20275000,0.0104276832511626,28,1,"TB06_TB17"
"401","chr1",20325000,0.00737470218429475,27,1,"TB06_TB17"
"402","chr1",20375000,0.00866061141352981,32,1,"TB06_TB17"
"403","chr1",20425000,0.00793595993702221,11,1,"TB06_TB17"
"404","chr1",20475000,0.0149252263484071,9,1,"TB06_TB17"
"405","chr1",20525000,0.0116462958254399,15,1,"TB06_TB17"
"406","chr1",20575000,0.00273362818269411,6,1,"TB06_TB17"
"407","chr1",20625000,0.0128076053737425,7,1,"TB06_TB17"
"408","chr1",20675000,0.0201592086199144,5,1,"TB06_TB17"
"409","chr1",20725000,0.00493292161494065,5,1,"TB06_TB17"
"410","chr1",20775000,0.00827622043518766,16,1,"TB06_TB17"
"411","chr1",20825000,0.00681579244352842,15,1,"TB06_TB17"
