"","CHROM","midPos","fst","nloci","p","pop"
"201","chr1",10225000,0.0132124798447064,29,1,"TB06_TB91"
"202","chr1",10275000,0.0070140183286735,24,1,"TB06_TB91"
"203","chr1",10325000,0.00467913878653284,22,1,"TB06_TB91"
"204","chr1",10375000,0.0107071150737004,34,1,"TB06_TB91"
"205","chr1",10425000,0.00821962386310515,19,1,"TB06_TB91"
"206","chr1",10475000,0.00668545718130729,18,1,"TB06_TB91"
"207","chr1",10525000,0.00574777575252821,21,1,"TB06_TB91"
"208","chr1",10575000,0.0124881938184462,11,1,"TB06_TB91"
"209","chr1",10625000,0.00872544332516256,17,1,"TB06_TB91"
"210","chr1",10675000,0.00906224622310083,25,1,"TB06_TB91"
"211","chr1",10725000,0.0113364059955645,22,1,"TB06_TB91"
"212","chr1",10775000,0.00838868259171165,37,1,"TB06_TB91"
"213","chr1",10825000,0.0124455204538166,26,1,"TB06_TB91"
"214","chr1",10875000,0.00769871283204272,21,1,"TB06_TB91"
"215","chr1",10925000,0.0117326090993544,41,1,"TB06_TB91"
"216","chr1",10975000,0.0197984235058691,24,1,"TB06_TB91"
"217","chr1",11025000,0.0153132895620625,39,1,"TB06_TB91"
"218","chr1",11075000,0.00719138809174866,31,1,"TB06_TB91"
"219","chr1",11125000,0.00982304486525448,40,1,"TB06_TB91"
"220","chr1",11175000,0.00477820871737017,41,1,"TB06_TB91"
"221","chr1",11225000,0.00521522573684914,6,1,"TB06_TB91"
"222","chr1",11275000,0.0101952303551072,6,1,"TB06_TB91"
"223","chr1",11325000,0.00805760470045171,74,1,"TB06_TB91"
"224","chr1",11375000,0.00544119465540096,20,1,"TB06_TB91"
"225","chr1",11425000,0.0152907110852375,16,1,"TB06_TB91"
"226","chr1",11475000,0.00400122374196919,13,1,"TB06_TB91"
"227","chr1",11525000,0.0132649026907627,8,1,"TB06_TB91"
"228","chr1",11575000,0.0116479792908563,14,1,"TB06_TB91"
"229","chr1",11625000,0.00573038522728952,7,1,"TB06_TB91"
"230","chr1",11675000,0.0111400237970162,45,1,"TB06_TB91"
"231","chr1",11725000,0.0152404461900783,13,1,"TB06_TB91"
"232","chr1",11775000,0.00499882806673627,7,1,"TB06_TB91"
"233","chr1",11825000,0.00773420515131282,4,1,"TB06_TB91"
"234","chr1",11875000,0.00381147800953697,4,1,"TB06_TB91"
"235","chr1",11925000,0.00988350477134714,12,1,"TB06_TB91"
"236","chr1",11975000,0.0121664311371656,15,1,"TB06_TB91"
"237","chr1",12025000,0.006965851486505,7,1,"TB06_TB91"
"238","chr1",12075000,0.0118417718549106,10,1,"TB06_TB91"
"239","chr1",12125000,0.0190221444301143,20,1,"TB06_TB91"
"240","chr1",12175000,0.00620075018467434,14,1,"TB06_TB91"
"241","chr1",12225000,0.0051788200542533,8,1,"TB06_TB91"
"242","chr1",12275000,0.0108688331368917,11,1,"TB06_TB91"
"243","chr1",12325000,0.006744465164826,12,1,"TB06_TB91"
"244","chr1",12375000,0.00898917165332921,13,1,"TB06_TB91"
"245","chr1",12425000,0.00393700512529786,12,1,"TB06_TB91"
"246","chr1",12475000,0.00659572684821058,16,1,"TB06_TB91"
"247","chr1",12525000,0.016567093674612,17,1,"TB06_TB91"
"248","chr1",12575000,0.00894652244255488,12,1,"TB06_TB91"
"249","chr1",12625000,0.00771025751205963,58,1,"TB06_TB91"
"250","chr1",12675000,0.00326438267614738,4,1,"TB06_TB91"
"251","chr1",12725000,0.00614121301781219,3,1,"TB06_TB91"
"252","chr1",12775000,0.0116389740359105,7,1,"TB06_TB91"
"253","chr1",12825000,0.00898251797594736,18,1,"TB06_TB91"
"254","chr1",12875000,0.00131131448742229,2,1,"TB06_TB91"
"255","chr1",12925000,0.0120845921450151,1,1,"TB06_TB91"
"256","chr1",12975000,0.00404377352262189,3,1,"TB06_TB91"
"257","chr1",13025000,0.009118661050175,32,1,"TB06_TB91"
"258","chr1",13075000,0.00379263069658382,19,1,"TB06_TB91"
"259","chr1",13125000,0.0136693269201582,57,1,"TB06_TB91"
"260","chr1",13175000,0.0121569941273127,23,1,"TB06_TB91"
"261","chr1",13225000,0.014991638787226,37,1,"TB06_TB91"
"262","chr1",13275000,0.0128902991332992,18,1,"TB06_TB91"
"263","chr1",13325000,0.00646697618138522,25,1,"TB06_TB91"
"264","chr1",13375000,0.0103096611720066,6,1,"TB06_TB91"
"265","chr1",13425000,0.013392633315967,9,1,"TB06_TB91"
"266","chr1",13475000,0.00835579575650298,49,1,"TB06_TB91"
"267","chr1",13525000,0.0132382078303491,81,1,"TB06_TB91"
"268","chr1",13575000,0.00873756907216778,43,1,"TB06_TB91"
"269","chr1",13625000,0.0123958467881006,27,1,"TB06_TB91"
"270","chr1",13675000,0.00581493728189008,12,1,"TB06_TB91"
"271","chr1",13725000,0.00629195262918091,14,1,"TB06_TB91"
"272","chr1",13775000,0.0111713696946388,13,1,"TB06_TB91"
"273","chr1",13825000,0.0190564569146231,14,1,"TB06_TB91"
"274","chr1",13875000,0.00741980594353686,15,1,"TB06_TB91"
"275","chr1",13925000,0.00389822661285326,17,1,"TB06_TB91"
"276","chr1",13975000,0.0154220311827848,5,1,"TB06_TB91"
"277","chr1",14025000,0.00537511820183496,7,1,"TB06_TB91"
"278","chr1",14075000,0.0168277851599741,9,1,"TB06_TB91"
"279","chr1",14125000,0.00401813684986328,10,1,"TB06_TB91"
"280","chr1",14175000,0.00607935743207101,44,1,"TB06_TB91"
"281","chr1",14225000,0.00348862093393943,9,1,"TB06_TB91"
"282","chr1",14275000,0.0149188210625277,6,1,"TB06_TB91"
"283","chr1",14325000,0.00366995631211599,11,1,"TB06_TB91"
"284","chr1",14375000,0.0103345153243755,12,1,"TB06_TB91"
"285","chr1",14425000,0.00401936038025178,8,1,"TB06_TB91"
"286","chr1",14475000,0.00502163540009863,9,1,"TB06_TB91"
"287","chr1",14525000,0.00282793839633626,13,1,"TB06_TB91"
"288","chr1",14575000,0.00778374818067122,27,1,"TB06_TB91"
"289","chr1",14625000,0.00759087313406268,68,1,"TB06_TB91"
"290","chr1",14675000,0.00818242690543677,27,1,"TB06_TB91"
"291","chr1",14725000,0.00754870699335043,38,1,"TB06_TB91"
"292","chr1",14775000,0.00729887834181895,40,1,"TB06_TB91"
"293","chr1",14825000,0.0104937642820205,35,1,"TB06_TB91"
"294","chr1",14875000,0.00552925479518635,11,1,"TB06_TB91"
"295","chr1",14925000,0.00867060181239625,16,1,"TB06_TB91"
"296","chr1",14975000,0.00338275941281521,2,1,"TB06_TB91"
"297","chr1",15025000,0.00583501298734885,16,1,"TB06_TB91"
"298","chr1",15075000,0.00939419398517093,13,1,"TB06_TB91"
"299","chr1",15125000,0.00425697148186836,9,1,"TB06_TB91"
"300","chr1",15175000,0.0113429904556182,16,1,"TB06_TB91"
"301","chr1",15225000,0.00651339863821174,11,1,"TB06_TB91"
"302","chr1",15275000,0.0106129414031321,6,1,"TB06_TB91"
"303","chr1",15325000,0.0156290597772427,10,1,"TB06_TB91"
"304","chr1",15375000,0.0223670608406243,6,1,"TB06_TB91"
"305","chr1",15425000,0.00197611943233266,3,1,"TB06_TB91"
"306","chr1",15475000,0.00548308822543671,38,1,"TB06_TB91"
"307","chr1",15525000,0.00878332719007249,25,1,"TB06_TB91"
"308","chr1",15575000,0.00978135843505946,13,1,"TB06_TB91"
"309","chr1",15625000,0.00562399387093944,23,1,"TB06_TB91"
"310","chr1",15675000,0.0127751839910678,17,1,"TB06_TB91"
"311","chr1",15725000,0.00912165011196026,10,1,"TB06_TB91"
"312","chr1",15775000,0.0237205923228978,4,1,"TB06_TB91"
"313","chr1",15825000,0.00520450094778022,5,1,"TB06_TB91"
"314","chr1",15925000,0.0365437887513098,3,1,"TB06_TB91"
"315","chr1",15975000,0.00491362603688466,8,1,"TB06_TB91"
"316","chr1",16025000,0.00220936442941072,8,1,"TB06_TB91"
"317","chr1",16075000,0.00854712073792518,3,1,"TB06_TB91"
"318","chr1",16125000,0.00748539001078296,11,1,"TB06_TB91"
"319","chr1",16175000,0.0069591706574291,12,1,"TB06_TB91"
"320","chr1",16225000,0.00597546009177896,23,1,"TB06_TB91"
"321","chr1",16275000,0.00635831736212783,6,1,"TB06_TB91"
"322","chr1",16325000,0.0103533607148295,4,1,"TB06_TB91"
"323","chr1",16375000,0.0126579111497915,8,1,"TB06_TB91"
"324","chr1",16425000,0.00123413333791215,5,1,"TB06_TB91"
"325","chr1",16475000,0.00465141038803819,10,1,"TB06_TB91"
"326","chr1",16525000,0.00220798965144244,1,1,"TB06_TB91"
"327","chr1",16575000,0.00344853143133673,4,1,"TB06_TB91"
"328","chr1",16625000,0.0105693230798849,1,1,"TB06_TB91"
"329","chr1",16725000,0.00657422417275375,5,1,"TB06_TB91"
"330","chr1",16775000,0.00584356144603166,2,1,"TB06_TB91"
"331","chr1",16825000,0.0148212769400611,5,1,"TB06_TB91"
"332","chr1",16875000,0.0063801936944895,3,1,"TB06_TB91"
"333","chr1",16925000,0.00492692894796927,10,1,"TB06_TB91"
"334","chr1",16975000,0.00829560746586524,9,1,"TB06_TB91"
"335","chr1",17025000,0.00811448582114437,9,1,"TB06_TB91"
"336","chr1",17075000,0.00885978203005715,7,1,"TB06_TB91"
"337","chr1",17125000,0.0100758720836745,20,1,"TB06_TB91"
"338","chr1",17175000,0.0120602718828741,10,1,"TB06_TB91"
"339","chr1",17225000,0.0110570642354838,10,1,"TB06_TB91"
"340","chr1",17275000,0.0113112741806578,32,1,"TB06_TB91"
"341","chr1",17325000,0.00942311999277034,7,1,"TB06_TB91"
"342","chr1",17375000,0.00905706695113306,28,1,"TB06_TB91"
"343","chr1",17425000,0.00727394131833083,3,1,"TB06_TB91"
"344","chr1",17475000,0.0110277053919853,4,1,"TB06_TB91"
"345","chr1",17525000,0.0058718429086872,8,1,"TB06_TB91"
"346","chr1",17575000,0.00585766808305458,11,1,"TB06_TB91"
"347","chr1",17625000,0.0110449351425398,17,1,"TB06_TB91"
"348","chr1",17675000,0.00911300487916674,9,1,"TB06_TB91"
"349","chr1",17725000,0.00984525041973109,19,1,"TB06_TB91"
"350","chr1",17775000,0.0251398091983638,14,1,"TB06_TB91"
"351","chr1",17825000,0.00330396843914567,11,1,"TB06_TB91"
"352","chr1",17875000,0.0088403663163284,22,1,"TB06_TB91"
"353","chr1",17925000,0.00934526492309009,14,1,"TB06_TB91"
"354","chr1",17975000,0.00297033208241875,12,1,"TB06_TB91"
"355","chr1",18025000,0.0219534447809093,3,1,"TB06_TB91"
"356","chr1",18075000,0.00594841254762702,3,1,"TB06_TB91"
"357","chr1",18125000,0.018520709281386,4,1,"TB06_TB91"
"358","chr1",18175000,0.00758156825959497,32,1,"TB06_TB91"
"359","chr1",18225000,0.0127512802287561,21,1,"TB06_TB91"
"360","chr1",18275000,0.00752124271668139,13,1,"TB06_TB91"
"361","chr1",18325000,0.00602318885765987,17,1,"TB06_TB91"
"362","chr1",18375000,0.00581744657852936,12,1,"TB06_TB91"
"363","chr1",18425000,0.00627655825885706,32,1,"TB06_TB91"
"364","chr1",18475000,0.00421446162402989,14,1,"TB06_TB91"
"365","chr1",18525000,0.00479750119116946,11,1,"TB06_TB91"
"366","chr1",18575000,0.00245109831657392,12,1,"TB06_TB91"
"367","chr1",18625000,0.0065504731174288,12,1,"TB06_TB91"
"368","chr1",18675000,0.00748959697751756,16,1,"TB06_TB91"
"369","chr1",18725000,0.00746551666217013,60,1,"TB06_TB91"
"370","chr1",18775000,0.00534409937503963,8,1,"TB06_TB91"
"371","chr1",18825000,0.00839567341421482,5,1,"TB06_TB91"
"372","chr1",18875000,0.0126582278481013,2,1,"TB06_TB91"
"373","chr1",18925000,0.00815150401403486,28,1,"TB06_TB91"
"374","chr1",18975000,0.00630008829900672,30,1,"TB06_TB91"
"375","chr1",19025000,0.0106880686290219,8,1,"TB06_TB91"
"376","chr1",19075000,0.00493102209608517,14,1,"TB06_TB91"
"377","chr1",19125000,0.00370236188164839,9,1,"TB06_TB91"
"378","chr1",19175000,0.00476992809511379,8,1,"TB06_TB91"
"379","chr1",19225000,0.00798591011749786,28,1,"TB06_TB91"
"380","chr1",19275000,0.00819702681174055,10,1,"TB06_TB91"
"381","chr1",19325000,0.0216972235582841,9,1,"TB06_TB91"
"382","chr1",19375000,0.0189118002741266,12,1,"TB06_TB91"
"383","chr1",19425000,0.00889124528509006,25,1,"TB06_TB91"
"384","chr1",19475000,0.00807619855898062,34,1,"TB06_TB91"
"385","chr1",19525000,0.0063524247293226,38,1,"TB06_TB91"
"386","chr1",19575000,0.00319676025119553,17,1,"TB06_TB91"
"387","chr1",19625000,0.00699505672922162,5,1,"TB06_TB91"
"388","chr1",19675000,0.0115244912130762,10,1,"TB06_TB91"
"389","chr1",19725000,0.0195609643047703,13,1,"TB06_TB91"
"390","chr1",19775000,0.00378545403305353,13,1,"TB06_TB91"
"391","chr1",19825000,0.0048237191796605,6,1,"TB06_TB91"
"392","chr1",19875000,0.004627595653129,13,1,"TB06_TB91"
"393","chr1",19925000,0.0189774849930179,7,1,"TB06_TB91"
"394","chr1",19975000,0.0202670935876216,9,1,"TB06_TB91"
"395","chr1",20025000,0.00679274853183303,19,1,"TB06_TB91"
"396","chr1",20075000,0.010357372137813,10,1,"TB06_TB91"
"397","chr1",20125000,0.00901489513210345,14,1,"TB06_TB91"
"398","chr1",20175000,0.0118810812839543,15,1,"TB06_TB91"
"399","chr1",20225000,0.0065625771171418,19,1,"TB06_TB91"
"400","chr1",20275000,0.0077432000620768,28,1,"TB06_TB91"
"401","chr1",20325000,0.00790174520576422,27,1,"TB06_TB91"
"402","chr1",20375000,0.00860621247578399,32,1,"TB06_TB91"
"403","chr1",20425000,0.0068482868279141,11,1,"TB06_TB91"
"404","chr1",20475000,0.00189620731135888,9,1,"TB06_TB91"
"405","chr1",20525000,0.0234458272768135,15,1,"TB06_TB91"
"406","chr1",20575000,0.00821098505339694,6,1,"TB06_TB91"
"407","chr1",20625000,0.00969638952585408,7,1,"TB06_TB91"
"408","chr1",20675000,0.0168400514492606,5,1,"TB06_TB91"
"409","chr1",20725000,0.00337887818074224,5,1,"TB06_TB91"
"410","chr1",20775000,0.00659984569081165,16,1,"TB06_TB91"
"411","chr1",20825000,0.00574380907078188,15,1,"TB06_TB91"
